Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,tStar | G-A,tStar | G-B,b | G-A,b | G-B,min | G-A,min | G-B,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
225,1401983467,0,1,-1,1000,0.028571429,0.028571429,0.184826013,16.07083136,0.18374178,0.185396446,0.436974014,0.992598363,1,0.999940359,0.999986295,0.999986295,0.610635827,0.610635827,0.610635827,0.610635827,9.27336E-05,3.86761E-05,0.982605134,0.982605134,0,2.401949116,2.40180586,2.401916197,2.401916197,2.401949116,2.40180586,2.401916197,2.401916197,0.020056569,0.021760282,0.032727143,0.017294603,0.979943431,0.978239718,0.949978254,0.982705397,4878588,4780740.263,2022.688301,69.682447,36.82356975,0,90930.53396,3132.594434,1655.414162,0,2.701720471,1.886592209,0.002862688,0.030900949,0.370134516,0.530056255,349.3220741,32.36146534
226,281632394,0,1,-1,1000,0.028571429,0.028571429,13.6916513,21.74753755,0.181695401,0.147040402,0.428498496,0.293414259,1,0.999220933,0.989075442,0.989075442,0.66225571,0.66225571,0.66225571,0.66225571,9.08462E-05,9.04507E-05,0.822891316,0.822891316,0,3.35627072,3.353655959,3.319604947,3.319604947,3.35627072,3.353655959,3.319604947,3.319604947,0.025622088,0.434805535,0.010048689,0.028639811,0.974377912,0.565194465,0.9613115,0.971360189,4878588,4753588.388,52247.78292,546.1514793,1556.58872,0,67915.78151,709.9306892,2023.376563,0,2.907630847,1.319733943,0.004453729,0.010729399,0.343922614,0.757728484,224.5309348,93.20186115
227,315031678,0,1,-1,1000,0.028571429,0.028571429,10.66825654,32.38972608,0.08769499,0.041922514,0.730114559,0.067618146,1,0.991687525,0.698459848,0.698459848,0.533082104,0.533082104,0.533082104,0.533082104,6.76575E-05,8.31214E-05,0.964096546,0.964096546,0,2.169863209,2.151826276,1.515562327,1.515562327,2.169863209,2.151826276,1.515562327,1.515562327,0.022543719,0.097923642,0.021863717,0.031004311,0.977456281,0.902076358,0.947131972,0.968995689,4878588,4768606.483,10200.41313,235.4676593,333.9099371,0,93966.59832,2169.13714,3075.991191,0,3.917679297,1.362104443,0.025702533,0.011056276,0.255253155,0.734158093,38.90667173,90.44636666
228,260363703,0,1,-1,1000,0.028571429,0.028571429,7.48852564,10.3503261,0.123291749,0.022710338,0.938934737,0.794666316,1,0.999678357,0.940664868,0.940664868,0.65852227,0.65852227,0.65852227,0.65852227,3.93681E-05,1.48393E-05,0.887838866,0.887838866,0,3.465487976,3.464373326,3.259862788,3.259862788,3.465487976,3.464373326,3.259862788,3.259862788,0.014665716,0.341025795,0.015532464,0.010886202,0.985334284,0.658974205,0.973581334,0.989113798,4878588,4807040.013,23755.10144,378.9876057,265.620165,0,45902.68337,732.3289319,513.2656815,0,4.812286152,0.963647635,0.026029063,0.019418542,0.207801442,1.037723711,38.41859381,51.49717181
229,1322116567,0,1,-1,1000,0.028571429,0.028571429,18.57262689,0.335894211,0.013995196,0.092757405,0.767317894,0.446277747,1,0.908837453,0.994524592,0.994524592,0.659925065,0.659925065,0.659925065,0.659925065,3.30297E-05,7.0603E-05,0.894874987,0.894874987,0,2.491373485,2.264253533,2.477732197,2.477732197,2.491373485,2.264253533,2.477732197,2.477732197,0.024666744,0.098326583,0.018902525,0.026675618,0.975333256,0.901673417,0.954421857,0.973324382,4878588,4758249.117,11293.20729,223.6643428,315.639548,0,103560.8529,2051.044448,2894.474525,0,3.104731074,2.045865971,0.011261104,0.009509508,0.322089088,0.488790573,88.80124136,105.1579111
230,1219894430,0,1,-1,1000,0.028571429,0.028571429,37.16004603,34.12413524,0.131872388,0.104694478,0.893349909,0.491363583,1,0.983426749,0.918863948,0.918863948,0.570151708,0.570151708,0.570151708,0.570151708,1.64983E-06,1.40758E-05,0.854711144,0.854711144,0,2.67358474,2.62927475,2.45666063,2.45666063,2.67358474,2.62927475,2.45666063,2.45666063,0.022135622,0.371972198,0.008830703,0.029415946,0.977864378,0.628027802,0.961753351,0.970584054,4878588,4770597.421,38633.14466,354.724852,1181.623652,0,65227.15697,598.9078498,1995.021428,0,4.072086913,1.078016486,0.036013517,0.009269571,0.245574326,0.927629599,27.7673517,107.8798526
231,1683954950,0,1,-1,1000,0.028571429,0.028571429,32.37415151,20.69733167,0.054036991,0.078300491,0.801857085,0.366220806,1,0.944832527,0.941942909,0.941942909,0.707563109,0.707563109,0.707563109,0.707563109,2.98198E-05,2.72124E-05,0.977123137,0.977123137,0,2.87845734,2.719660124,2.711342479,2.711342479,2.87845734,2.719660124,2.711342479,2.711342479,0.020084731,0.086499353,0.002357712,0.00313341,0.979915269,0.913500647,0.994508878,0.99686659,4878588,4780602.874,8429.109173,19.9831398,26.55769027,0,89017.96826,211.0375448,280.4699265,0,3.926971346,1.567276769,0.037544132,0.016183763,0.254649172,0.638049399,26.63532059,61.79032474
232,1410670789,0,1,-1,1000,0.028571429,0.028571429,22.70060162,24.06127017,0.08789381,0.15183914,0.910932309,0.730569587,1,0.99258661,0.994850421,0.994850421,0.657165356,0.657165356,0.657165356,0.657165356,5.13274E-05,6.0513E-05,0.873039233,0.873039233,0,5.197804552,5.159271199,5.171038045,5.171038045,5.197804552,5.159271199,5.171038045,5.171038045,0.014388443,0.662738175,0.024664012,0.027940767,0.985611557,0.337261825,0.947395221,0.972059233,4878588,4808392.714,44073.86388,1147.396889,1299.83508,0,22428.81481,583.9005267,661.4750268,0,4.760876269,0.589978371,0.021250382,0.009939893,0.210045366,1.694977392,47.05797777,100.6047085
233,737181389,0,1,-1,1000,0.028571429,0.028571429,10.67298954,13.66501217,0.172450688,0.157175467,0.588431971,0.920780241,1,0.999533574,0.999738577,0.999738577,0.50469888,0.50469888,0.50469888,0.50469888,3.60946E-05,1.76971E-05,0.840393258,0.840393258,0,2.791576693,2.790274629,2.790846911,2.790846911,2.791576693,2.790274629,2.790846911,2.790846911,0.0239864,0.041635884,0.019347659,0.010209751,0.9760136,0.958364116,0.97044259,0.989790249,4878588,4761568.235,4728.211072,94.26607601,49.74416887,0,108832.7524,2169.792413,1144.998548,0,2.897146417,0.973143013,0.00557649,0.009160022,0.345167229,1.027598191,179.3242666,109.1700383
234,622307396,0,1,-1,1000,0.028571429,0.028571429,5.063331462,20.01871259,0.164998063,0.196538428,0.414049963,0.222414151,1,0.999647032,0.997858512,0.997858512,0.664010748,0.664010748,0.664010748,0.664010748,7.63416E-05,2.53148E-05,0.84309791,0.84309791,0,2.633222474,2.632293031,2.627583459,2.627583459,2.633222474,2.632293031,2.627583459,2.627583459,0.024584941,0.172703266,0.038324347,0.007349841,0.975415059,0.827296734,0.954325812,0.992650159,4878588,4758648.201,19767.90003,793.8503292,152.2445643,0,94693.74569,3802.764131,729.2938569,0,2.703059497,1.842385797,0.033071665,0.017220231,0.369951161,0.542774484,30.23736454,58.07123095
235,188738349,0,1,-1,1000,0.028571429,0.028571429,7.254051743,20.80146042,0.088167619,0.038975441,0.426049158,0.741071686,1,0.987049236,0.937157409,0.937157409,0.653523532,0.653523532,0.653523532,0.653523532,9.69258E-05,1.28153E-05,0.966565712,0.966565712,0,2.231761452,2.202858437,2.091511779,2.091511779,2.231761452,2.202858437,2.091511779,2.091511779,0.026647382,0.220520063,0.013336191,0.028788391,0.973352618,0.779479937,0.957875418,0.971211609,4878588,4748586.4,27460.33521,382.3213953,825.3044749,0,97065.00215,1351.404736,2917.232438,0,4.116084033,1.852892801,0.026710863,0.005353003,0.242949364,0.53969663,37.43795183,186.8110346
236,218243172,0,1,-1,1000,0.028571429,0.028571429,4.230499687,11.60946824,0.070022408,0.102104582,0.789203098,0.129322528,1,0.991781176,0.983053731,0.983053731,0.651496585,0.651496585,0.651496585,0.651496585,1.39822E-05,7.40247E-05,0.927410225,0.927410225,0,2.863742278,2.840205685,2.815212532,2.815212532,2.863742278,2.840205685,2.815212532,2.815212532,0.02049833,0.275968705,0.039022125,0.006388513,0.97950167,0.724031295,0.954589362,0.993611487,4878588,4778585.095,26344.44433,1076.919828,176.3080884,0,69117.26505,2825.40608,462.5617729,0,3.018798622,1.488957067,0.015862264,0.008063947,0.331257604,0.671611037,63.04270412,124.0087445
237,248992587,0,1,-1,1000,0.028571429,0.028571429,10.42715067,32.81228371,0.12393409,0.109556732,0.080955287,0.894480907,1,0.99323433,0.986063489,0.986063489,0.718153962,0.718153962,0.718153962,0.718153962,8.52371E-05,2.30937E-06,0.862214625,0.862214625,0,3.21592523,3.194167341,3.171106454,3.171106454,3.21592523,3.194167341,3.171106454,3.171106454,0.022570001,0.169924177,0.034763119,0.003177193,0.977429999,0.830075823,0.962059688,0.996822807,4878588,4768478.262,18000.43166,650.4286079,59.44625952,0,87931.70838,3177.329285,290.3936558,0,4.997925174,1.397194837,0.023125761,0.036809028,0.200083028,0.715719794,43.24182073,27.16724838
238,1964906546,0,1,-1,1000,0.028571429,0.028571429,12.95614498,14.40821585,0.121770815,0.071502616,0.927253005,0.656348641,1,0.999209011,0.974988117,0.974988117,0.403466781,0.403466781,0.403466781,0.403466781,1.22815E-05,3.3192E-05,0.93559748,0.93559748,0,3.615312786,3.612453113,3.524887005,3.524887005,3.615312786,3.612453113,3.524887005,3.524887005,0.022974358,0.365661135,0.013750725,0.013312656,0.977025642,0.634338865,0.972936619,0.986687344,4878588,4766505.574,39875.01631,563.5622849,545.6083685,0,69174.07986,977.6523275,946.5063679,0,0.684361139,1.467747046,0.023787694,0.035097202,1.461216808,0.681316309,42.03854243,28.49229955
239,1399401390,0,1,-1,1000,0.028571429,0.028571429,4.058007952,23.52512798,0.189651081,0.15128276,0.015506601,0.76148316,1,0.99983805,0.995730061,0.995730061,0.600744681,0.600744681,0.600744681,0.600744681,2.6468E-05,7.96659E-05,0.88839498,0.88839498,0,4.179012021,4.178335228,4.161167894,4.161167894,4.179012021,4.178335228,4.161167894,4.161167894,0.017613859,0.453145362,0.004595217,0.01527277,0.982386141,0.546854638,0.980132013,0.98472723,4878588,4792657.24,38165.48319,178.9337275,594.70829,0,46058.0053,215.9367543,717.6924089,0,2.279902392,0.790289004,0.014986549,0.013882048,0.438615269,1.265359882,66.72650135,72.03548146
240,1888522746,0,1,-1,1000,0.028571429,0.028571429,20.1554276,40.0988739,0.096888115,0.125921017,0.85696373,0.047659785,1,0.992478522,0.787321933,0.787321933,0.583781874,0.583781874,0.583781874,0.583781874,8.14035E-06,7.30151E-05,0.904166356,0.904166356,0,3.359233667,3.333967266,2.644798346,2.644798346,3.359233667,3.333967266,2.644798346,2.644798346,0.013190789,0.000650817,0.028900447,0.018359124,0.986809211,0.999349183,0.952740429,0.981640876,4878588,4814235.576,39.9023145,1.210397598,0.768909882,0,61271.25393,1858.60343,1180.685211,0,1.807188289,1.160797714,0.011244124,0.025811559,0.553345773,0.861476541,88.93533878,38.74233271
241,471450567,0,1,-1,1000,0.028571429,0.028571429,7.236795882,44.58808487,0.112101704,0.120739253,0.480445722,0.897255733,1,0.995731758,0.964831506,0.964831506,0.592673656,0.592673656,0.592673656,0.592673656,5.50562E-05,4.04669E-05,0.817085107,0.817085107,0,2.440050985,2.429636256,2.354238065,2.354238065,2.440050985,2.429636256,2.354238065,2.354238065,0.021416804,0.208735866,0.039943626,0.01000146,0.978583196,0.791264134,0.950054914,0.98999854,4878588,4774104.236,20720.23114,871.1508689,218.1269253,0,78545.08202,3302.309515,826.8632295,0,3.282709073,1.453427815,0.019302708,0.023533459,0.304626447,0.688028666,51.80620357,42.49269113
242,2090091474,0,1,-1,1000,0.028571429,0.028571429,8.288659826,0.680617034,0.153939338,0.073090366,0.940365943,0.573451008,1,0.999903092,0.988705448,0.988705448,0.507683124,0.507683124,0.507683124,0.507683124,3.21812E-05,8.7802E-06,0.958490481,0.958490481,0,3.633161855,3.632809773,3.59212692,3.59212692,3.633161855,3.632809773,3.59212692,3.59212692,0.027752812,0.020329761,0.007885922,0.027526825,0.972247188,0.979670239,0.964587253,0.972473175,4878588,4743193.464,2655.063634,21.70630348,75.76864783,0,127944.7804,1046.004395,3651.213056,0,0.934270102,1.326494725,0.017629673,0.033989703,1.070354277,0.753866549,56.72254979,29.42067466
243,2103420036,0,1,-1,1000,0.028571429,0.028571429,2.948754812,31.29929445,0.188353568,0.10580829,0.370623752,0.468509963,1,0.999910826,0.935429483,0.935429483,0.575786779,0.575786779,0.575786779,0.575786779,3.71363E-05,3.56602E-05,0.944747418,0.944747418,0,3.037052872,3.036782045,2.840948797,2.840948797,3.037052872,3.036782045,2.840948797,2.840948797,0.020128494,0.34544125,0.006999439,0.016425029,0.979871506,0.65455875,0.976575532,0.983574971,4878588,4780389.369,33127.25626,237.4339724,557.1675034,0,62771.12376,449.9013487,1055.747872,0,4.011539548,0.927630491,0.028124124,0.029796653,0.249280853,1.078015448,35.55666364,33.560816
244,1535077412,0,1,-1,1000,0.028571429,0.028571429,33.3516404,5.444721086,0.08810198,0.060155596,0.497481476,0.709767499,1,0.905791122,0.981379023,0.981379023,0.552801262,0.552801262,0.552801262,0.552801262,9.47687E-05,6.03288E-06,0.823516014,0.823516014,0,2.214104515,2.005516212,2.172875725,2.172875725,2.214104515,2.005516212,2.172875725,2.172875725,0.027626607,0.096108396,0.027308462,0.038775552,0.972373393,0.903891604,0.933915986,0.961224448,4878588,4743809.165,12097.36645,353.7368189,502.2743717,0,113774.742,3326.86585,4723.849386,0,1.95183832,2.196411494,0.01032664,0.013611082,0.512337518,0.455288093,96.83691705,73.46954564
245,1731180277,0,1,-1,1000,0.028571429,0.028571429,13.59590109,26.18511613,0.116758218,0.001375154,0.954982975,0.497221264,1,0.999366995,0.75272618,0.75272618,0.612504982,0.612504982,0.612504982,0.612504982,2.68931E-05,9.81181E-05,0.978131997,0.978131997,0,4.382715379,4.3799411,3.298984606,3.298984606,4.382715379,4.3799411,3.298984606,3.298984606,0.024263019,0.385419971,0.027427621,0.028795738,0.975736981,0.614580029,0.943776641,0.971204262,4878588,4760218.725,43056.86688,1251.299699,1313.715792,0,68657.28952,1995.287905,2094.814882,0,1.180970176,1.039224799,0.023118914,0.00505087,0.846761434,0.962255713,43.25462754,197.985709
246,521321277,0,1,-1,1000,0.028571429,0.028571429,14.27206841,3.194975248,0.174933642,0.167471996,0.493235979,0.920591522,1,0.999023148,0.999968691,0.999968691,0.526584692,0.526584692,0.526584692,0.526584692,1.79716E-05,5.90731E-05,0.844464115,0.844464115,0,3.635440154,3.631888869,3.635326334,3.635326334,3.635440154,3.631888869,3.635326334,3.635326334,0.017896601,0.022873783,0.018799462,0.013560952,0.982103399,0.977126217,0.967639586,0.986439048,4878588,4791277.856,1932.485894,37.54465561,27.08275686,0,82552.26606,1603.83908,1156.925883,0,0.87147714,1.726995905,0.020473299,0.025942238,1.14747703,0.579040168,48.84410548,38.54717536
247,1601079217,0,1,-1,1000,0.028571429,0.028571429,1.285951333,35.00974568,0.189624656,0.120042494,0.460503434,0.609686395,1,0.999947468,0.944592618,0.944592618,0.589391563,0.589391563,0.589391563,0.589391563,7.65473E-05,4.00508E-05,0.97406759,0.97406759,0,3.367770249,3.367593332,3.181170916,3.181170916,3.367770249,3.367593332,3.181170916,3.181170916,0.025779096,0.444760466,0.019378506,0.03560314,0.974220904,0.555239534,0.945018354,0.96439686,4878588,4752822.412,52860.13204,1083.947623,1991.481606,0,65990.65649,1353.201599,2486.168185,0,1.482093888,1.321170435,0.023176117,0.022097271,0.674721087,0.756904615,43.14786567,45.25445651
248,129808576,0,1,-1,1000,0.028571429,0.028571429,1.546963928,33.63332448,0.141824417,0.160280142,0.407702579,0.380636963,1,0.99938643,0.958078671,0.958078671,0.521128465,0.521128465,0.521128465,0.521128465,2.82657E-05,4.82799E-05,0.852317901,0.852317901,0,3.107424593,3.105517971,2.977157224,2.977157224,3.107424593,3.105517971,2.977157224,2.977157224,0.022324776,0.0197947,0.028609928,0.023303566,0.977675224,0.9802053,0.948086506,0.976696434,4878588,4769674.613,2043.987097,61.68036739,50.24034023,0,101215.3251,3054.323799,2487.829974,0,2.495285717,0.89379925,0.028335954,0.020558641,0.40075571,1.118819467,35.29085363,48.64134761
249,70467986,0,1,-1,1000,0.028571429,0.028571429,16.9734857,6.177390902,0.100221918,0.073739531,0.014260817,0.728327659,1,0.965262809,0.989674741,0.989674741,0.660666488,0.660666488,0.660666488,0.660666488,5.38944E-05,5.37261E-05,0.947308596,0.947308596,0,2.877677982,2.777715532,2.84796521,2.84796521,2.877677982,2.777715532,2.84796521,2.84796521,0.024714401,0.345566745,0.02845271,0.010078336,0.975285599,0.654433255,0.961468954,0.989921664,4878588,4758016.618,40060.04631,1185.495258,419.9185211,0,75865.59437,2245.08733,795.2404235,0,3.073324192,1.428454367,0.033566664,0.021127453,0.325380577,0.700057365,29.79146173,47.33178147
250,1311402482,0,1,-1,1000,0.028571429,0.028571429,11.14097878,28.87361175,0.056076971,0.192798555,0.986813988,0.482753119,1,0.998659543,0.991337327,0.991337327,0.393565674,0.393565674,0.393565674,0.393565674,7.18141E-05,6.76581E-05,0.893508887,0.893508887,0,2.590395838,2.586923525,2.567956086,2.567956086,2.590395838,2.586923525,2.567956086,2.567956086,0.027488844,0.184885084,0.038944285,0.000614792,0.972511156,0.815114916,0.960440924,0.999385208,4878588,4744481.257,23813.49541,965.5976967,15.24335454,0,104988.1085,4257.093468,67.20437017,0,1.056819983,1.60435532,0.025950423,0.034357532,0.946234947,0.623303322,38.53501675,29.10569952
251,1630422129,0,1,-1,1000,0.028571429,0.028571429,35.00812083,14.71400057,0.18024081,0.115605828,0.842536631,0.793537104,1,0.990099354,0.996563727,0.996563727,0.686547378,0.686547378,0.686547378,0.686547378,1.82624E-05,9.86355E-05,0.874070307,0.874070307,0,2.237270065,2.215119645,2.229582193,2.229582193,2.237270065,2.215119645,2.229582193,2.229582193,0.024682012,0.148739404,0.014945947,0.009361472,0.975317988,0.851260596,0.975692581,0.990638528,4878588,4758174.633,17474.8614,267.6850817,167.6659484,0,100011.5676,1532.006694,959.5803903,0,4.949792444,2.052450817,0.022179998,0.0171638,0.202028673,0.487222394,45.08566671,58.26215708
252,37824850,0,1,-1,1000,0.028571429,0.028571429,3.869881835,21.58285385,0.165303055,0.063960009,0.524732288,0.215640632,1,0.999768136,0.890387407,0.890387407,0.712520226,0.712520226,0.712520226,0.712520226,3.92255E-05,9.59992E-05,0.846667628,0.846667628,0,4.051038648,4.050099359,3.606993799,3.606993799,4.051038648,4.050099359,3.606993799,3.606993799,0.019943054,0.357678148,0.03801651,0.00692131,0.980056946,0.642321852,0.95506218,0.99307869,4878588,4781294.056,33236.08521,1322.971424,240.8610085,0,59685.68089,2375.804784,432.5405113,0,2.882132483,1.107021533,0.02620934,0.028217085,0.346965313,0.903324796,38.15433758,35.43952204
253,287182259,0,1,-1,1000,0.028571429,0.028571429,9.707340747,24.16892238,0.08606215,0.101398917,0.730008314,0.66323939,1,0.991831914,0.977124589,0.977124589,0.709041123,0.709041123,0.709041123,0.709041123,4.28473E-05,3.50887E-05,0.876949364,0.876949364,0,2.895064284,2.871417151,2.828838499,2.828838499,2.895064284,2.871417151,2.828838499,2.828838499,0.024225765,0.26357351,0.009118387,0.023155934,0.975774235,0.73642649,0.967725679,0.976844066,4878588,4760400.476,30145.72005,284.0477829,721.3328268,0,84227.38225,793.6317709,2015.409671,0,4.718582115,1.636834414,0.017582743,0.004856499,0.21192807,0.610935346,56.87394863,205.9096562
254,757216272,0,1,-1,1000,0.028571429,0.028571429,3.312059082,5.691771908,0.054857353,0.159807476,0.731296466,0.538369422,1,0.980736853,0.999611873,0.999611873,0.663000629,0.663000629,0.663000629,0.663000629,7.96427E-05,4.59839E-05,0.881035565,0.881035565,0,2.205802426,2.163311729,2.204946295,2.204946295,2.205802426,2.163311729,2.204946295,2.204946295,0.025199576,0.244496438,0.039873854,0.015585433,0.974800424,0.755503562,0.944540713,0.984414567,4878588,4755649.649,28390.99431,1198.527875,468.4667703,0,87729.28363,3703.498044,1447.580656,0,4.678952562,1.845103174,0.030549743,0.011300638,0.213723047,0.541975112,32.73349981,88.49057786
255,1859592075,0,1,-1,1000,0.028571429,0.028571429,5.193600124,6.676295388,0.194552821,0.007000065,0.596924936,0.738293013,1,0.999933975,0.888836474,0.888836474,0.536519768,0.536519768,0.536519768,0.536519768,2.4774E-05,3.93202E-05,0.981198546,0.981198546,0,2.00607189,2.005939438,1.783069866,1.783069866,2.00607189,2.005939438,1.783069866,1.783069866,0.023052251,0.063407345,0.003910386,0.025050167,0.976947749,0.936592655,0.971039447,0.974949833,4878588,4766125.565,6924.428342,27.88474677,178.6313458,0,102281.0327,411.8868093,2638.571391,0,4.315808627,1.47107847,0.038305408,0.03697065,0.231706289,0.679773391,26.10597419,27.04848318
