Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Resistant to G_A,Total: Received 1st Tx & Resistant to G_B,Total: Received 1st Tx & Resistant to G_AB,Total: Success 1st,Total: Success A or B,Total: Success M,Total: Success All,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence | Sym,Averge size: Prevalence | G_A,Averge size: Prevalence | G_B,Averge size: Prevalence | G_AB,Average ratio: Prevalence,Average ratio: % infection symptomatic,Average ratio: % infection resistant to G_A,Average ratio: % infection resistant to G_B,Average ratio: % infection resistant to G_AB,Average ratio: % received 1st Tx & symptomatic ,Average ratio: % received 1st Tx & resistant to G_A,Average ratio: % received 1st Tx & resistant to G_B,Average ratio: % received 1st Tx & resistant to G_AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of A and B
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-78636903,250352608,7801813,618773,12375.46,7801813,5297598,131691,78214,0,7720346,7148770,618773,7767543,4878088.201,59687.0944,4045.023297,1255.196758,747.7146703,0,0.012236257,0.067913016,0.012558588,0.018521821,0,0.679676917,0.010235288,0.015445141,0,0.007996963,0.861978304
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-124415269,1549307980,11506397,9351299,187025.98,11506397,7876861,122919,117474,1,11408334,2115949,9351299,11467248,4880302.995,84003.16176,1563.545824,1058.987527,969.4586264,0.040604396,0.017212629,0.018621218,0.012781518,0.011805652,5.11436E-07,0.684529018,0.010939175,0.010489544,9.15365E-08,0.011788463,0.192775829
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-123685189,357983897,11815406,5531129,110622.58,11815406,8143044,87771,131798,11,11740798,6253747,5531129,11784876,4878315.17,57850.66703,6097.735549,439.1908242,693.7947253,0.056098901,0.011859005,0.105391222,0.008406871,0.01102171,1.11132E-06,0.689033359,0.008148832,0.010273803,1.04907E-06,0.012110226,0.54730664
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-86689848,1007037475,8564275,1047098,20941.96,8564275,6065961,201865,89660,6,8508452,7493073,1047098,8540171,4877537.712,47997.79588,3353.394231,1190.697473,587.2411538,0.010549451,0.00984051,0.069887713,0.020257001,0.013937558,1.99557E-07,0.708370126,0.019292478,0.012136345,5.78545E-07,0.008779186,0.852683032
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-153132624,499545406,14174940,11383224,227664.48,14174940,9957207,122183,132475,0,14089653,2754148,11383224,14137372,4878972.779,70851.80643,4219.503352,715.3139011,823.6411538,5.49451E-05,0.014522197,0.05955416,0.010697341,0.012017009,5.07121E-09,0.702313483,0.00920313,0.009763237,0,0.014526719,0.21289541
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-153508189,1369886119,14354894,9959249,199184.98,14354894,9986666,168118,147127,1,14166869,4309549,9959249,14268798,4881334.649,95263.55352,2266.438132,1464.671648,1132.751154,0.004010989,0.019516046,0.023771346,0.014749424,0.011661661,4.47786E-08,0.695718166,0.011417216,0.010084828,6.55996E-08,0.014703823,0.302573405
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-91061336,736373015,9069918,362156,7243.12,9069918,6386438,127452,79586,1,8964494,8668572,362156,9030728,4875511.132,70944.45176,1556.180989,1048.463077,644.4609341,0.003296703,0.014551045,0.021919228,0.012436072,0.00973187,4.31387E-08,0.704026176,0.011874214,0.009404897,9.46414E-08,0.009301305,0.956564102
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-137440858,1241886076,13714346,297398,5947.96,13714346,9793518,257105,102302,0,13511305,13334076,297398,13631474,4878795.101,150328.5059,5426.037637,3475.857967,1190.185275,0.002857143,0.030812893,0.036081553,0.024160802,0.007040553,2.13517E-08,0.714039323,0.019697286,0.006509262,0,0.014055175,0.982069692
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-97218031,979268293,9305702,4161011,83220.22,9305702,6362562,114987,88280,549,9203935,5092404,4161011,9253415,4879396.475,54159.9889,5024.475604,829.6941209,806.2386264,4.912912088,0.011100201,0.092989297,0.010273807,0.013805388,8.66224E-05,0.684422477,0.008408522,0.009020902,5.72574E-05,0.009535995,0.452229401
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-82690009,1503392772,7943442,3255589,65111.78,7943442,5145957,161462,327508,0,7791711,4621313,3255589,7876902,4882520.566,64549.23412,3477.223626,1639.979451,2673.427088,0.002747253,0.013222433,0.053932118,0.021003404,0.047804645,3.97838E-08,0.648570807,0.017044893,0.047372163,0,0.008135576,0.448567865
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-122978430,2084214950,11632033,6658100,133162,11632033,7781586,148620,143972,6,11493335,4911895,6658100,11569995,4878207.137,90299.18885,2475.781813,1346.561978,1185.025769,0.047142857,0.01851104,0.027367393,0.012383122,0.012901375,4.48698E-07,0.669136638,0.010697654,0.012173146,4.30397E-07,0.011922539,0.3728901
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-158524038,1608095401,14682301,11701028,234020.56,14682301,9542692,69165,122407,0,14609577,2948351,11701028,14649379,4879891.686,69734.83599,6803.042967,403.3623077,644.1656044,0,0.014289919,0.097583287,0.006737381,0.009756586,0,0.649906469,0.005532431,0.008819171,0,0.01504327,0.23857296
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-136493961,2014401626,13074278,5751181,115023.62,13074278,8512392,137696,204666,110545,12919778,7237200,5751181,12988381,4878691.127,63200.27027,3924.100879,1101.856264,1073.632198,577.6546703,0.012954467,0.062101977,0.016466148,0.016347095,0.008807388,0.651195377,0.01013142,0.015107667,0.008175502,0.013399388,0.542742732
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-102381665,1991305249,10156423,817435,16348.7,10156423,7086097,157150,75674,4,10059834,9291927,817435,10109362,4878743.32,63115.35797,4902.753187,1204.905055,569.484011,0.021758242,0.012937188,0.077608997,0.016644694,0.010993576,3.45259E-07,0.697395224,0.013802485,0.009173065,3.7822E-07,0.010408923,0.892913991
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-102376431,538718550,9639767,5978761,119575.22,9639767,6529547,121365,81230,0,9551053,3619013,5978761,9597774,4878179.593,41025.76896,2516.104286,616.4553297,449.4880769,0.003131868,0.008410438,0.061284146,0.012094689,0.009694361,7.17606E-08,0.677293047,0.010301214,0.007526344,0,0.009880682,0.317947783
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-99995041,481936084,9697276,3022281,60445.62,9697276,6574913,150198,215393,126,9602336,6631967,3022281,9654248,4879658.657,63595.50313,1214.19022,1105.319341,1456.307967,1.019615385,0.013033008,0.019061658,0.016185719,0.023948349,1.68254E-05,0.67755234,0.014535751,0.023288599,1.3563E-05,0.009936413,0.66800035
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-159137458,62021583,14587051,13266948,265338.96,14587051,9187518,76421,315494,1,14518135,1286161,13266948,14553109,4881338.837,86289.63659,5859.278297,537.1628022,1901.77011,0.001648352,0.017676718,0.067962895,0.007516542,0.022816927,2.49051E-08,0.629684023,0.006334288,0.022370132,8.2894E-08,0.014940873,0.108949173
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-152246810,259068172,14423399,8012820,160256.4,14423399,10522556,198868,194126,0,14218231,6321620,8012820,14334440,4877633.41,106853.6808,1958.219451,2159.34,1771.177198,0.00010989,0.021906999,0.018331787,0.020442917,0.016149899,1.57853E-09,0.729495765,0.01420452,0.013159839,0,0.01478525,0.461868261
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-167521339,1150069913,15388682,13634519,272690.38,15388682,11065294,493666,1174073,207,15289991,1723501,13634519,15358020,4878688.916,139831.2121,7026.628846,4637.403187,10771.50973,1.881648352,0.028662222,0.050319911,0.035416637,0.076289917,1.46913E-05,0.719110876,0.034204074,0.075545768,1.45965E-05,0.015771733,0.142210941
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-104791422,159298795,9701007,7781352,155627.04,9701007,7037625,688177,131451,3,9603924,1882645,7781352,9663997,4879299.129,75011.74951,5192.052747,5333.781813,1098.219066,0.006593407,0.01537366,0.069239144,0.068266752,0.011473666,6.88422E-08,0.725587672,0.068067499,0.010657392,2.32491E-07,0.009941024,0.146971629
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-146200172,1937726802,13814715,8053022,161060.44,13814715,9478413,98193,263070,0,13711626,5713983,8053022,13767005,4879354.32,84032.07951,7634.32456,750.8203846,1804.772308,0.002967033,0.017221677,0.090893237,0.010145096,0.019921172,4.19036E-08,0.685845727,0.008163438,0.017764361,0,0.014155899,0.46276203
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-127083381,1727375071,11752248,9560901,191218.02,11752248,8011073,97116,135243,0,11673273,2154304,9560901,11715205,4881398.619,57241.01659,1215.957857,585.2384615,724.5384066,0,0.01172652,0.021236909,0.008238786,0.010879493,7.71398E-10,0.681822772,0.006738496,0.009941857,0,0.012037847,0.153635093
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-166829270,1888936316,15493482,11894450,237889,15493482,10872301,133934,830691,1,15382269,3557246,11894450,15451696,4876585.5,103599.7892,4685.723516,1154.110385,5707.617363,0.002747253,0.021245042,0.045258912,0.013075828,0.052813791,3.50458E-08,0.701382426,0.010296593,0.051343195,7.61916E-08,0.015885948,0.282535327
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-126055433,1320565175,12365239,2403043,48060.86,12365239,8240233,111367,179531,0,12232812,9896612,2403043,12299655,4880839.337,89574.37154,5431.428571,1087.440495,1522.895769,0.000659341,0.018351642,0.060646441,0.013196888,0.014808823,1.02087E-08,0.666431696,0.009951543,0.012719901,0,0.012666673,0.82739569
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-114187075,1106572603,10670377,7483305,149666.1,10670377,6606382,245430,128478,7,10559604,3125868,7483305,10609173,4879894.05,80251.59802,5221.362912,1938.360165,1287.955055,0.042802198,0.016445698,0.065073916,0.02182907,0.014189849,4.70041E-07,0.619336233,0.020901597,0.010834834,5.72499E-07,0.010933159,0.267223689
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-133015631,1065356996,12826357,4752061,95041.22,12826357,9072685,163996,904373,0,12722030,8037228,4752061,12789289,4874957.676,67948.07505,2283.137363,968.622033,4811.50456,0.001428571,0.013938744,0.033574471,0.013359402,0.068329892,3.06046E-08,0.707016993,0.012026398,0.068150776,0,0.013155617,0.648316287
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-85342882,1197125116,8230376,3039122,60782.44,8230376,5489879,128139,337850,9463,8123141,5136955,3039122,8176077,4877977.558,65971.36874,2008.827088,1422.937418,2724.417143,76.27950549,0.013523961,0.030447079,0.020234519,0.047199033,0.001313815,0.667068204,0.014916333,0.04670299,0.00129742,0.008435929,0.568007475
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-157014040,1544126642,14521280,11801240,236024.8,14521280,9575405,1544542,168571,1,14395300,2660087,11801240,14461327,4880211.895,157574.5792,6535.696099,16711.69621,2190.113187,0.015934066,0.032287999,0.04154135,0.105526977,0.015287055,1.36036E-07,0.659507793,0.105953685,0.012820516,8.22517E-08,0.014877525,0.226564256
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-119844273,1570149555,11248366,7360613,147212.26,11248366,7918470,123035,120664,0,11107850,3819081,7360613,11179694,4878644.478,61853.40934,5402.098791,1016.315989,935.1895055,0,0.012678572,0.087516553,0.012232796,0.012973219,0,0.704646686,0.008368294,0.009362554,0,0.011528225,0.282307884
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-156901990,365766537,14822604,8675950,173519,14822604,9867094,150201,207868,6029,14663743,6072443,8675950,14748393,4881225.916,126697.7949,2276.476429,1492.264835,2389.958516,68.16516484,0.025956165,0.018045564,0.015588091,0.01768574,0.000503061,0.665588974,0.01337048,0.013354331,0.000387168,0.015183199,0.491040437
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-111190002,900296315,10404869,7141312,142826.24,10404869,7485981,111677,92815,2,10310060,3220621,7141312,10361933,4881687.737,48308.20632,2093.613791,603.0491209,597.9156044,0.001758242,0.009896355,0.043362503,0.009683651,0.010597103,3.02778E-08,0.719762316,0.008398084,0.007756509,1.48295E-07,0.010657465,0.252589464
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-77609328,1105596576,7408268,3526648,70532.96,7408268,4657589,111088,175954,0,7310262,3827202,3526648,7353850,4879022.763,44850.23918,3028.643901,940.1736264,1108.61022,0.000659341,0.009192986,0.06748909,0.014803238,0.028001038,1.10282E-08,0.628491031,0.010815053,0.027065958,0,0.007592122,0.388587103
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-128155462,1363165108,11939089,8764572,175291.44,11939089,8732375,122305,161045,0,11806198,3110305,8764572,11874877,4877187.147,55450.0906,1411.386758,882.1650549,853.5156593,0.001263736,0.011369164,0.02546025,0.013331118,0.014159756,2.35275E-08,0.731690606,0.008833988,0.012445752,0,0.012239515,0.233041093
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-136697332,1188037569,13230286,4394472,87889.44,13230286,9184187,129433,118949,1,13090111,8766599,4394472,13161071,4877917.918,75153.71813,5214.671593,1042.039451,832.7799451,0.043406593,0.015406969,0.069423432,0.01192063,0.010850563,5.66952E-07,0.694288936,0.008573089,0.008873581,6.44288E-08,0.013561355,0.64781545
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-88923197,285526872,8602915,2894047,57880.94,8602915,6267926,158659,205666,1,8443969,5645764,2894047,8539811,4879560.033,56752.7461,1098.193681,1610.219505,1409.561813,0.006538462,0.011631255,0.019237633,0.024601212,0.028838747,1.06059E-07,0.728565716,0.016315178,0.027668201,9.66744E-08,0.008815476,0.587424965
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-111668819,1714832567,10538557,6283249,125664.98,10538557,7575920,136605,234676,88616,10393424,4195553,6283249,10478802,4878463.109,54759.51187,3962.065879,933.2009341,1273.98544,483.0179121,0.011224788,0.072251948,0.015099139,0.02247036,0.008491188,0.718475967,0.01154153,0.021563896,0.008130962,0.010800855,0.36224423
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-86967929,440281267,8103648,5931449,118628.98,8103648,5221724,320023,97122,0,8014329,2130283,5931449,8061732,4877238.818,59751.08401,2864.293242,2379.997912,839.6057692,0.000384615,0.012250871,0.047929853,0.036315722,0.011862225,9.69291E-09,0.644353784,0.036057135,0.010183904,0,0.008307426,0.216379124
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-109970607,1447657814,10930549,665117,13302.34,10930549,7522504,190781,66231,109153,10752803,10181086,665117,10846203,4879661.219,88443.24676,4987.188626,2179.585165,612.3147253,979.7573626,0.018124828,0.056368103,0.023768822,0.006342619,0.009898177,0.688307487,0.01688678,0.005557608,0.008972045,0.011200027,0.946087455
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-133478574,1750828942,13271101,767564,15351.28,13271101,8918500,170755,104592,3,13125417,12430190,767564,13197754,4877817.495,88482.5372,3731.73478,1606.50544,841.4980769,0.009340659,0.018139708,0.042171179,0.017610588,0.009929501,1.08194E-07,0.671885731,0.01265829,0.008281628,2.22199E-07,0.013603261,0.937900291
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-84263099,1833319668,8053680,3726299,74525.98,8053680,5112681,84507,106414,1,7962034,4276783,3726299,8003082,4875371.986,62770.18379,4039.325275,916.1138462,956.2486813,0.003626374,0.012874554,0.064307215,0.010930758,0.015153399,4.91652E-08,0.634614421,0.007934761,0.013248097,1.01589E-07,0.008259148,0.46279192
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-95054938,1153350790,9143257,3622368,72447.36,9143257,5593857,128752,309354,0,9020021,5443024,3622368,9065392,4879493.543,52252.88813,1576.368352,1131.599121,1782.171154,0.000164835,0.010708646,0.030196302,0.018368054,0.041411767,5.51071E-09,0.611959443,0.012210048,0.04088327,0,0.009368891,0.508772506
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-149752622,1307689094,13809208,11660542,233210.84,13809208,10128342,1197468,154411,46,13701578,2105304,11660542,13765846,4878168.545,101370.9655,5019.808022,8769.299011,1562.846703,0.434725275,0.020780588,0.04954033,0.086387589,0.015618329,4.43231E-06,0.733427164,0.086597503,0.011503818,3.4745E-06,0.014154087,0.166469813
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-154307738,1480084698,14486360,9444138,188882.76,14486360,10519653,241597,206230,1,14330154,4981505,9444138,14425643,4881202.03,117079.6915,1647.289011,2156.268791,2271.572033,0.012857143,0.023985109,0.014105998,0.020666943,0.019653707,1.32725E-07,0.725890632,0.018727524,0.014549022,7.9228E-08,0.014838284,0.39041248
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-131439248,402177878,12336860,8070648,161412.96,12336860,8780816,83127,179163,0,12251273,4229905,8070648,12300553,4884888.23,56205.72604,5063.812088,486.1771429,950.0135165,5.49451E-05,0.011506668,0.090011088,0.007784972,0.016196789,3.37699E-09,0.711353929,0.006127205,0.014063878,0,0.012627892,0.327822251
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-86143894,1061377366,8185854,4285354,85707.08,8185854,5665397,130386,436739,3,8079759,3848403,4285354,8133757,4876350.559,72815.62099,1378.340165,1550.968132,3878.287967,0.031373626,0.014931075,0.018932729,0.018916459,0.0580508,4.0357E-07,0.692004635,0.01435967,0.057991473,2.77657E-07,0.008392611,0.408128472
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-99161753,1167156838,9365454,5507213,110144.26,9365454,6051206,140990,139126,25,9219214,3782609,5507213,9289822,4878956.716,75349.72363,3022.705769,1481.007582,1193.606923,0.218351648,0.01544404,0.040055016,0.017619521,0.015732454,2.79627E-06,0.645766187,0.013616269,0.014756826,2.54117E-06,0.009597795,0.382854882
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-149514109,826620430,13880827,10705839,214116.78,13880827,10096707,279237,391591,5,13752635,3125176,10705839,13831015,4880266.645,97313.31231,4620.562857,2170.850934,2913.616374,0.009230769,0.019940509,0.047465099,0.020711345,0.028741316,1.03726E-07,0.727115532,0.018861997,0.027205389,3.55726E-07,0.014221427,0.217659716
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-88923074,463876375,8467915,4243924,84878.48,8467915,5197074,199129,152912,29,8383577,4183029,4243924,8426953,4880145.682,75692.73126,3208.282308,1881.184286,1523.483407,0.422527473,0.015512305,0.042412716,0.017853027,0.020498228,4.09303E-06,0.614208593,0.016963115,0.018641035,2.48199E-06,0.008676848,0.382555901
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-76648297,576643996,7294793,3700367,74007.34,7294793,4679312,159908,318473,160899,7230334,3566601,3700367,7266968,4881170.977,38206.23159,1530.494286,890.1674725,1683.376923,851.6126923,0.007828085,0.039946107,0.023114887,0.050827823,0.024845846,0.640796793,0.022017401,0.050545414,0.024683119,0.007472877,0.387824682
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-92240508,437405256,8565375,6586758,131735.16,8565375,6110398,159717,154083,5,8490991,1948768,6586758,8535526,4879023.12,51100.81687,3965.912363,1023.203407,978.6876923,0.039285714,0.010473814,0.077467485,0.016585013,0.016113708,6.16208E-07,0.712866333,0.015611346,0.015146841,4.68182E-07,0.008777706,0.1780082
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-99525202,1559669855,9188416,7641042,152820.84,9188416,5970816,81566,104854,10,9117987,1513068,7641042,9154110,4880080.262,65800.71769,4076.443462,704.6258242,818.071978,0.062472527,0.013483886,0.061836488,0.009530821,0.011426148,8.44102E-07,0.649009208,0.007918805,0.010493653,9.73586E-07,0.009414219,0.14858845
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-84493823,2010773612,7815227,6341553,126831.06,7815227,4979875,84754,727431,0,7760328,1446737,6341553,7788290,4878639.886,42886.23912,2280.180824,571.1023077,3992.005495,0.000274725,0.008790419,0.053091579,0.0093748,0.097309144,6.19477E-09,0.636917082,0.007757333,0.097324552,0,0.008009302,0.134084006
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-157723452,40563258,14609122,11632232,232644.64,14609122,9328725,86221,100004,0,14536754,2942683,11632232,14574915,4883016.505,71075.7889,3074.183901,485.9821978,637.6408242,0,0.014554598,0.043317715,0.00887719,0.009617963,0,0.638366101,0.007712657,0.007470008,0,0.014957742,0.258133965
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-92376076,1534320926,9092823,1447846,28956.92,9092823,6087011,120559,180534,150568,8949854,7581135,1447846,9028981,4880313.56,74785.98451,4178.036868,1188.506538,1530.883516,1265.114341,0.015324136,0.055884297,0.016253735,0.020140128,0.016831144,0.669447151,0.013640943,0.019600564,0.016504991,0.00931582,0.840737162
D:0.3yr| T: 10.5%| I: 100.00%| Obs: 125000.0%,91,0.105,1,1250,-88182466,538043198,8347112,4711346,94226.92,8347112,6277510,154560,289976,2,8202574,3571092,4711346,8282438,4877970.469,60872.49286,2044.732253,1753.871978,2167.493242,0.014175824,0.012478884,0.033598302,0.020008314,0.038468814,1.70473E-07,0.752873932,0.01316138,0.037455872,1.7583E-07,0.008555657,0.31266008
