Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
132,61549216,0,1,-1,1000,0.05,0.05,1,0.998655857,0.752244281,0.794193701,0.382030043,0.382030043,0.382030043,0.382030043,7.39484E-06,1.13076E-05,0.844292478,0.844292478,0,2.887954487,2.884072663,2.172447247,2.293595262,2.887954487,2.884072663,2.172447247,2.293595262,0.020132201,0.013494161,0.029110799,0.029110799,0.979867799,0.986505839,0.941778403,0.970889201,10000000,9798677.988,2558.502708,79.08448162,79.08448162,0,187042.2206,5781.560055,5781.560055,0,0.781916852,2.108173133,0.021863914,0.030372221,1.278908361,0.474344343,45.73746443,32.9248232
133,1792965318,0,1,-1,1000,0.05,0.05,1,0.8463867,0.871859267,0.858168453,0.379657296,0.379657296,0.379657296,0.379657296,6.38048E-06,5.73903E-06,0.962995203,0.962995203,0,2.401569734,2.032656683,2.093830827,2.060951383,2.401569734,2.032656683,2.093830827,2.060951383,0.026201498,0.013670686,0.02708822,0.02708822,0.973798502,0.986329314,0.945823561,0.97291178,10000000,9737985.017,3387.868624,97.02795856,97.02795856,0,244432.0757,7000.491441,7000.491441,0,0.999252271,2.123082515,0.035365481,0.007487722,1.000748289,0.471013252,28.27615971,133.5519735
134,1596322158,0,1,-1,1000,0.05,0.05,1,0.781043257,0.820134606,0.98893509,0.347587108,0.347587108,0.347587108,0.347587108,1.20199E-05,9.62932E-06,0.97205597,0.97205597,0,2.856045655,2.2306952,2.342341877,2.824443767,2.856045655,2.2306952,2.342341877,2.824443767,0.025468122,0.019280881,0.016116277,0.016116277,0.974531878,0.980719119,0.967767446,0.983883723,10000000,9745318.775,4752.201025,79.1386276,79.1386276,0,241719.9972,4025.374504,4025.374504,0,0.741275334,1.943600018,0.03278553,0.029364337,1.349026406,0.514509153,30.50126123,34.05491525
135,497668124,0,1,-1,1000,0.05,0.05,1,0.796861111,0.755795707,0.874999035,0.406577403,0.406577403,0.406577403,0.406577403,9.12526E-06,1.34076E-05,0.828098984,0.828098984,0,2.87020702,2.287156355,2.169290144,2.511428372,2.87020702,2.287156355,2.169290144,2.511428372,0.024384125,0.000320785,0.019159098,0.019159098,0.975615875,0.999679215,0.961681804,0.980840902,10000000,9756158.745,75.2234322,1.49863822,1.49863822,0,234422.4743,4670.27985,4670.27985,0,0.782248165,2.251832083,0.036965873,0.004529707,1.278366692,0.444082846,27.05197844,220.7648095
136,1845478244,0,1,-1,1000,0.05,0.05,1,0.755226465,0.982011519,0.848618518,0.220598677,0.220598677,0.220598677,0.220598677,1.49241E-05,5.64398E-06,0.894176962,0.894176962,0,4.263063543,3.21957841,4.186377507,3.617714668,4.263063543,3.21957841,4.186377507,3.617714668,0.024561715,0.013924371,0.021345172,0.021345172,0.975438285,0.986075629,0.957309657,0.978654828,10000000,9754382.849,3274.06054,73.00185832,73.00185832,0,231857.6096,5169.73836,5169.73836,0,0.35417689,2.181092211,0.02743216,0.027762029,2.823447913,0.458485888,36.45356355,36.0204221
137,678124424,0,1,-1,1000,0.05,0.05,1,0.909353163,0.83199486,0.854950152,0.267996567,0.267996567,0.267996567,0.267996567,1.33318E-05,1.14266E-05,0.881978924,0.881978924,0,4.355582161,3.960762416,3.623821969,3.723805632,4.355582161,3.960762416,3.623821969,3.723805632,0.022878591,0.011581965,0.003853436,0.003853436,0.977121409,0.988418035,0.992293128,0.996146564,10000000,9771214.089,2629.36888,10.21079759,10.21079759,0,224393.3186,871.4010326,871.4010326,0,0.365845196,2.220819394,0.028736186,0.019464341,2.733396556,0.450284252,34.79932975,51.37599973
138,595166151,0,1,-1,1000,0.05,0.05,1,0.988725081,0.85936924,0.868161407,0.182496273,0.182496273,0.182496273,0.182496273,8.67471E-06,1.35514E-05,0.985969977,0.985969977,0,6.808776878,6.732008467,5.85125341,5.911117313,6.808776878,6.732008467,5.85125341,5.911117313,0.019294522,0.017571154,0.038085205,0.038085205,0.980705478,0.982428846,0.92382959,0.961914795,10000000,9807054.784,3132.031755,129.1191287,129.1191287,0,175116.4682,7219.239002,7219.239002,0,0.195570524,1.758339858,0.037720281,0.022415529,5.113244985,0.568718269,26.51093739,44.61192939
139,1272505159,0,1,-1,1000,0.05,0.05,1,0.903615578,0.903863617,0.917918869,0.306885796,0.306885796,0.306885796,0.306885796,8.48937E-06,5.61363E-06,0.957065695,0.957065695,0,3.0770989,2.780514501,2.781277742,2.824527141,3.0770989,2.780514501,2.781277742,2.824527141,0.022209155,0.009383189,0.034099331,0.034099331,0.977790845,0.990616811,0.931801337,0.965900669,10000000,9777908.453,1941.805922,71.06051581,71.06051581,0,205003.3945,7502.112745,7502.112745,0,0.625560173,2.102907864,0.026686213,0.035897143,1.598567242,0.475532008,37.4725338,27.85737
140,1361960305,0,1,-1,1000,0.05,0.05,1,0.750327093,0.783248193,0.981808045,0.304090941,0.304090941,0.304090941,0.304090941,1.21735E-05,7.86239E-06,0.867253293,0.867253293,0,4.091548403,3.069999619,3.204697893,4.017115137,4.091548403,3.069999619,3.204697893,4.017115137,0.025157839,0.008881328,0.036457757,0.036457757,0.974842161,0.991118672,0.927084486,0.963542243,10000000,9748421.607,2071.431342,81.45939369,81.45939369,0,231162.9936,9090.524466,9090.524466,0,0.411082709,2.219205646,0.036243082,0.026017662,2.432600489,0.450611687,27.59147222,38.43542839
141,1539606267,0,1,-1,1000,0.05,0.05,1,0.889485912,0.772111045,0.779018214,0.143123461,0.143123461,0.143123461,0.143123461,1.15657E-05,6.33264E-06,0.841270653,0.841270653,0,7.161709118,6.370239369,5.529634714,5.579101847,7.161709118,6.370239369,5.529634714,5.579101847,0.02515843,0.003874599,0.026952492,0.026952492,0.97484157,0.996125401,0.946095016,0.973047508,10000000,9748415.698,922.2424314,26.27297588,26.27297588,0,237100.4117,6754.550849,6754.550849,0,0.177985839,1.877278962,0.025952293,0.003205067,5.618424508,0.532685882,38.53224082,312.0059571
142,1414563895,0,1,-1,1000,0.05,0.05,1,0.832639557,0.756817634,0.811273195,0.409221552,0.409221552,0.409221552,0.409221552,1.11623E-05,1.25713E-05,0.822453252,0.822453252,0,2.509976978,2.089906121,1.899594837,2.036277043,2.509976978,2.089906121,1.899594837,2.036277043,0.023820676,0.016885743,0.034332333,0.034332333,0.976179324,0.983114257,0.931335334,0.965667667,10000000,9761793.242,3746.108331,138.0948782,138.0948782,0,218104.2622,8040.098911,8040.098911,0,0.984785458,2.341360534,0.034909455,0.008314558,1.0154496,0.4271021,28.64553456,120.2709719
143,1880330673,0,1,-1,1000,0.05,0.05,1,0.919738639,0.910869762,0.96235738,0.2271462,0.2271462,0.2271462,0.2271462,1.38478E-05,7.05422E-06,0.843811051,0.843811051,0,5.03972436,4.635229222,4.590532531,4.850015932,5.03972436,4.635229222,4.590532531,4.850015932,0.024575773,0.005541468,0.033993968,0.033993968,0.975424227,0.994458532,0.932012064,0.966006032,10000000,9754242.273,1269.268605,46.29497596,46.29497596,0,227779.8974,8307.98527,8307.98527,0,0.290602088,2.352918746,0.011964294,0.024552885,3.441131503,0.425004052,83.58203015,40.72841193
144,267591376,0,1,-1,1000,0.05,0.05,1,0.771446022,0.981920144,0.79962331,0.178167986,0.178167986,0.178167986,0.178167986,7.09624E-06,1.35914E-05,0.860904277,0.860904277,0,7.570262466,5.840048862,7.433393207,6.053358327,7.570262466,5.840048862,7.433393207,6.053358327,0.024072983,0.019106748,0.018319444,0.018319444,0.975927017,0.980893252,0.963361112,0.981680556,10000000,9759270.165,4431.041466,84.26146195,84.26146195,0,227478.7201,4325.775253,4325.775253,0,0.172383947,1.76191074,0.034180992,0.037029309,5.801004186,0.567565642,29.25602645,27.00563493
145,707873668,0,1,-1,1000,0.05,0.05,1,0.817367217,0.875052522,0.872204805,0.320989579,0.320989579,0.320989579,0.320989579,5.36696E-06,1.08695E-05,0.840262841,0.840262841,0,3.113700343,2.545036583,2.724651338,2.715784402,3.113700343,2.545036583,2.724651338,2.715784402,0.026041145,0.002649317,0.03145449,0.03145449,0.973958855,0.997350683,0.937091021,0.96854551,10000000,9739588.545,646.5107044,21.70084203,21.70084203,0,243382.7251,8169.408537,8169.408537,0,0.614997681,2.182968564,0.027659085,0.007134577,1.626022392,0.4580918,36.15448624,140.1624764
146,1466432886,0,1,-1,1000,0.05,0.05,1,0.839367369,0.869961005,0.868817987,0.290120357,0.290120357,0.290120357,0.290120357,6.84523E-06,8.3602E-06,0.870010014,0.870010014,0,3.365467709,2.824863778,2.927825668,2.923978878,3.365467709,2.824863778,2.927825668,2.923978878,0.02210972,0.015081892,0.006593178,0.006593178,0.97789028,0.984918108,0.986813644,0.993406822,10000000,9778902.804,3290.59322,21.98537306,21.98537306,0,214891.1364,1435.747747,1435.747747,0,0.567409248,1.848261754,0.005480651,0.027365232,1.762396372,0.541048906,182.4600669,36.54271987
147,1504036443,0,1,-1,1000,0.05,0.05,1,0.886762454,0.929157705,0.786361572,0.431944252,0.431944252,0.431944252,0.431944252,6.63636E-06,1.15983E-05,0.955096828,0.955096828,0,2.851338275,2.528459726,2.649342928,2.242182847,2.851338275,2.528459726,2.649342928,2.242182847,0.021105913,0.005502267,0.008062921,0.008062921,0.978894087,0.994497733,0.983874157,0.991937079,10000000,9788940.87,1142.576664,9.363500102,9.363500102,0,206513.0468,1692.389662,1692.389662,0,0.973120173,1.737285753,0.022377679,0.004774337,1.02762231,0.575610545,44.68738647,209.4531517
148,201153034,0,1,-1,1000,0.05,0.05,1,0.820614983,0.789414202,0.778095948,0.307679313,0.307679313,0.307679313,0.307679313,1.48609E-05,1.08952E-05,0.942834394,0.942834394,0,4.074023609,3.343204814,3.216092096,3.169981264,4.074023609,3.343204814,3.216092096,3.169981264,0.019043045,0.017628706,0.039686068,0.039686068,0.980956955,0.982371294,0.920627865,0.960313932,10000000,9809569.549,3090.586873,133.2278159,133.2278159,0,172224.9928,7424.207951,7424.207951,0,0.433554825,2.081283346,0.020014122,0.020718142,2.306513367,0.480472782,49.96471875,48.26687532
149,1751224360,0,1,-1,1000,0.05,0.05,1,0.893081277,0.922518404,0.951416673,0.370572303,0.370572303,0.370572303,0.370572303,1.40786E-05,5.49089E-06,0.975244888,0.975244888,0,3.040768074,2.715653033,2.805164511,2.893037444,3.040768074,2.715653033,2.805164511,2.893037444,0.024349458,0.010148157,0.036692626,0.036692626,0.975650542,0.989851843,0.926614747,0.963307374,10000000,9756505.422,2289.684786,90.66826141,90.66826141,0,223335.9824,8843.787302,8843.787302,0,0.715446956,1.948030897,0.024343536,0.01657728,1.397727661,0.513338881,41.07866627,60.32352826
150,1372877469,0,1,-1,1000,0.05,0.05,1,0.803173956,0.831636126,0.754586738,0.238122567,0.238122567,0.238122567,0.238122567,1.23211E-05,1.05554E-05,0.88226837,0.88226837,0,4.303907717,3.456786586,3.57928514,3.247671683,4.303907717,3.456786586,3.57928514,3.247671683,0.027420224,0.010216858,0.039963186,0.039963186,0.972579776,0.989783142,0.920073627,0.960036814,10000000,9725797.756,2577.572912,111.9562863,111.9562863,0,249708.6803,10846.03907,10846.03907,0,0.358223938,2.049471339,0.024853563,0.034338255,2.791549906,0.487930707,40.23567958,29.12203861
151,950311539,0,1,-1,1000,0.05,0.05,1,0.930642501,0.751425675,0.788788667,0.257187627,0.257187627,0.257187627,0.257187627,1.01874E-05,9.17327E-06,0.859276299,0.859276299,0,4.192402122,3.901627598,3.150278596,3.30691928,4.192402122,3.901627598,3.150278596,3.30691928,0.020505398,0.018230951,0.039869341,0.039869341,0.979494602,0.981769049,0.920261317,0.960130659,10000000,9794946.024,3440.239623,149.0447179,149.0447179,0,185263.0024,8026.322276,8026.322276,0,0.399842578,1.635824796,0.032526438,0.0365141,2.500984273,0.611312411,30.74422084,27.38668041
152,1875735714,0,1,-1,1000,0.05,0.05,1,0.95092926,0.901679659,0.905563686,0.312890206,0.312890206,0.312890206,0.312890206,1.13498E-05,1.30044E-05,0.916573148,0.916573148,0,3.082173809,2.930929259,2.779133429,2.791104676,3.082173809,2.930929259,2.779133429,2.791104676,0.02058983,0.006110156,0.025554534,0.025554534,0.97941017,0.993889844,0.948890931,0.974445466,10000000,9794101.699,1193.771921,32.14941208,32.14941208,0,194181.2582,5229.485782,5229.485782,0,0.630583993,2.210685655,0.01018718,0.018693111,1.585831565,0.452348346,98.1625948,53.49564296
153,905214969,0,1,-1,1000,0.05,0.05,1,0.853428272,0.817508576,0.879159074,0.394442126,0.394442126,0.394442126,0.394442126,1.0662E-05,1.47488E-05,0.895359112,0.895359112,0,2.771811758,2.36554252,2.265979883,2.43686346,2.771811758,2.36554252,2.265979883,2.43686346,0.018654712,0.00757576,0.034661317,0.034661317,0.981345288,0.99242424,0.930677366,0.965338683,10000000,9813452.882,1315.267015,48.98463094,48.98463094,0,172299.9135,6416.984215,6416.984215,0,0.92506232,1.798215538,0.024996019,0.02769092,1.08100825,0.556106862,40.00636991,36.11292055
154,921658859,0,1,-1,1000,0.05,0.05,1,0.902177911,0.781650896,0.759473293,0.373328237,0.373328237,0.373328237,0.373328237,9.2988E-06,8.52622E-06,0.851222361,0.851222361,0,2.871968927,2.591026927,2.244877085,2.181183699,2.871968927,2.591026927,2.244877085,2.181183699,0.022294836,0.016182513,0.009875644,0.009875644,0.977705164,0.983817487,0.980248713,0.990124356,10000000,9777051.641,3536.604839,35.62998711,35.62998711,0,215008.2366,2166.128547,2166.128547,0,0.824279458,1.728291949,0.026938969,0.024600988,1.213180785,0.578605947,37.12094552,40.64877412
155,851781889,0,1,-1,1000,0.05,0.05,1,0.931425341,0.767130251,0.788338792,0.356526912,0.356526912,0.356526912,0.356526912,1.12496E-05,1.3608E-05,0.88380723,0.88380723,0,2.579889835,2.402974769,1.979111537,2.033827236,2.579889835,2.402974769,1.979111537,2.033827236,0.02206669,0.005311637,0.005913416,0.005913416,0.97793331,0.994688363,0.988173169,0.994086584,10000000,9779333.101,1158.240201,6.93112893,6.93112893,0,216898.8684,1297.963946,1297.963946,0,0.924164136,1.902442782,0.01852375,0.036580972,1.082058869,0.525639987,53.98475057,27.33661655
156,2118426696,0,1,-1,1000,0.05,0.05,1,0.801045393,0.894746483,0.941416402,0.295657852,0.295657852,0.295657852,0.295657852,1.37601E-05,6.95134E-06,0.824764925,0.824764925,0,3.742971514,2.998290089,3.349010597,3.523694777,3.742971514,2.998290089,3.349010597,3.523694777,0.019552236,0.016339863,0.028076577,0.028076577,0.980447764,0.983660137,0.943846847,0.971923423,10000000,9804477.644,3015.409888,89.69928423,89.69928423,0,181527.7489,5399.899101,5399.899101,0,0.483595663,2.059018579,0.003362768,0.022779349,2.067843192,0.485668274,297.3740972,43.89941022
157,960413463,0,1,-1,1000,0.05,0.05,1,0.830273464,0.782948153,0.819849677,0.375317298,0.375317298,0.375317298,0.375317298,1.25285E-05,6.10774E-06,0.838845447,0.838845447,0,2.735619938,2.271312643,2.141848576,2.242797123,2.735619938,2.271312643,2.141848576,2.242797123,0.021109827,0.017819293,0.00230612,0.00230612,0.978890173,0.982180707,0.99538776,0.99769388,10000000,9788901.734,3744.272369,8.674752293,8.674752293,0,206380.3574,478.1432285,478.1432285,0,0.901183147,1.767479073,0.021001082,0.029279819,1.109652354,0.565777561,47.61659424,34.15321634
158,637575444,0,1,-1,1000,0.05,0.05,1,0.781465958,0.940276564,0.782277155,0.414044483,0.414044483,0.414044483,0.414044483,9.31426E-06,9.05709E-06,0.937649198,0.937649198,0,3.139407797,2.453340323,2.951911575,2.455887,3.139407797,2.453340323,2.951911575,2.455887,0.01943994,0.004100734,0.011980363,0.011980363,0.98056006,0.995899266,0.976039274,0.988019637,10000000,9805600.596,778.0791836,9.550508218,9.550508218,0,188963.3743,2319.424934,2319.424934,0,0.739491305,1.981684153,0.036620614,0.010915394,1.352280944,0.504621283,27.30702439,91.61373429
159,1521861938,0,1,-1,1000,0.05,0.05,1,0.794193019,0.781758308,0.815702345,0.275083271,0.275083271,0.275083271,0.275083271,1.37016E-05,9.13657E-06,0.821306788,0.821306788,0,3.573696217,2.838204587,2.793766707,2.915072386,3.573696217,2.838204587,2.793766707,2.915072386,0.021273154,0.015838878,0.02463836,0.02463836,0.978726846,0.984161122,0.950723279,0.97536164,10000000,9787268.459,3203.394573,83.01720581,83.01720581,0,199045.434,5158.339187,5158.339187,0,0.485018028,2.205634243,0.014243834,0.016115968,2.06177903,0.453384328,70.20581673,62.05025858
160,870382005,0,1,-1,1000,0.05,0.05,1,0.832785573,0.855696545,0.908519887,0.439350228,0.439350228,0.439350228,0.439350228,9.88259E-06,9.5106E-06,0.976141099,0.976141099,0,2.543950316,2.118565121,2.176849495,2.311229454,2.543950316,2.118565121,2.176849495,2.311229454,0.024497158,0.017387827,0.010284075,0.010284075,0.975502842,0.982612173,0.979431851,0.989715925,10000000,9755028.422,4171.91301,43.80525822,43.80525822,0,235761.0532,2475.500757,2475.500757,0,0.980399081,2.629528126,0.024615525,0.035403553,1.019992796,0.38029637,40.62476904,28.24575295
161,986970555,0,1,-1,1000,0.05,0.05,1,0.986822005,0.787315953,0.827217743,0.342763875,0.342763875,0.342763875,0.342763875,1.48786E-05,1.36911E-05,0.951066873,0.951066873,0,3.126496185,3.085295234,2.461540322,2.586293116,3.126496185,3.085295234,2.461540322,2.586293116,0.025014325,0.003141067,0.003746581,0.003746581,0.974985675,0.996858933,0.992506838,0.996253419,10000000,9749856.747,779.8291833,2.943751069,2.943751069,0,247489.0595,934.2381626,934.2381626,0,0.629521468,2.374051041,0.00344596,0.009601961,1.588508177,0.421220935,290.194933,104.1453881
162,1307940482,0,1,-1,1000,0.05,0.05,1,0.836164362,0.97464635,0.9677945,0.368294076,0.368294076,0.368294076,0.368294076,1.37741E-05,5.45608E-06,0.916656479,0.916656479,0,2.880122306,2.408255631,2.807100693,2.787366528,2.880122306,2.408255631,2.807100693,2.787366528,0.027383178,0.007168813,0.01743962,0.01743962,0.972616822,0.992831187,0.96512076,0.98256038,10000000,9726168.221,1894.579248,34.23482658,34.23482658,0,262386.1555,4741.287303,4741.287303,0,0.729718813,2.207579089,0.028747509,0.01764176,1.370390871,0.452984903,34.78562311,56.68368646
163,618481897,0,1,-1,1000,0.05,0.05,1,0.985582648,0.872068714,0.768672217,0.358984883,0.358984883,0.358984883,0.358984883,1.19481E-05,1.48316E-05,0.881229993,0.881229993,0,2.675474413,2.636901157,2.33319753,2.056562848,2.675474413,2.636901157,2.33319753,2.056562848,0.024579498,0.016845136,0.024142714,0.024142714,0.975420502,0.983154864,0.951714572,0.975857286,10000000,9754205.024,3940.526325,99.96169391,99.96169391,0,229986.1341,5834.196158,5834.196158,0,0.88586819,1.857540579,0.00423541,0.02819609,1.128836108,0.538346247,236.104661,35.46591094
164,1413317727,0,1,-1,1000,0.05,0.05,1,0.75318539,0.853548339,0.941600321,0.345679684,0.345679684,0.345679684,0.345679684,1.44635E-05,6.14363E-06,0.823714247,0.823714247,0,3.563141922,2.683706437,3.041313869,3.355055578,3.563141922,2.683706437,3.041313869,3.355055578,0.018791231,0.001369986,0.005764729,0.005764729,0.981208769,0.998630014,0.988470542,0.994235271,10000000,9812087.689,254.4691022,1.484055757,1.484055757,0,185491.3146,1081.779481,1081.779481,0,0.550215967,2.069316383,0.01874738,0.034161241,1.817468159,0.483251381,53.34078575,29.27294116
165,589450520,0,1,-1,1000,0.05,0.05,1,0.967289329,0.90293883,0.975032286,0.379217037,0.379217037,0.379217037,0.379217037,5.72109E-06,5.79633E-06,0.941553019,0.941553019,0,2.992012762,2.894142016,2.701604502,2.917309042,2.992012762,2.894142016,2.701604502,2.917309042,0.024952795,0.000367312,0.014586644,0.014586644,0.975047205,0.999632688,0.970826711,0.985413356,10000000,9750472.051,88.98068343,1.336932297,1.336932297,0,242159.4175,3638.438521,3638.438521,0,0.703432188,2.415586268,0.018101605,0.012713222,1.421601139,0.413978177,55.24372007,78.65826671
166,2039215316,0,1,-1,1000,0.05,0.05,1,0.931026449,0.98594474,0.886222484,0.166660169,0.166660169,0.166660169,0.166660169,9.2247E-06,1.47744E-05,0.910301856,0.910301856,0,6.110551343,5.689084917,6.024665953,5.41530799,6.110551343,5.689084917,6.024665953,5.41530799,0.021449707,0.015926123,0.009640474,0.009640474,0.978550293,0.984073877,0.980719052,0.990359526,10000000,9785502.928,3350.240889,32.9328872,32.9328872,0,207011.1241,2034.920539,2034.920539,0,0.218957223,2.430185245,0.003549438,0.035494223,4.567102126,0.411491265,281.7347811,28.1735987
167,1416017686,0,1,-1,1000,0.05,0.05,1,0.82943157,0.938335097,0.755656548,0.324692474,0.324692474,0.324692474,0.324692474,7.6635E-06,7.9937E-06,0.927565754,0.927565754,0,2.752405627,2.282932121,2.582678801,2.079873335,2.752405627,2.282932121,2.582678801,2.079873335,0.023684108,0.004545778,0.006197364,0.006197364,0.976315892,0.995454222,0.987605271,0.993802636,10000000,9763158.922,1063.282551,6.672250188,6.672250188,0,232842.2144,1461.11822,1461.11822,0,0.732943541,2.353988621,0.014221413,0.027261798,1.364361569,0.424810889,70.31650045,36.68136634
168,714881380,0,1,-1,1000,0.05,0.05,1,0.87946478,0.990636466,0.750309999,0.433951675,0.433951675,0.433951675,0.433951675,7.68411E-06,1.34975E-05,0.840806175,0.840806175,0,2.553743631,2.24592758,2.529831565,1.916099381,2.553743631,2.24592758,2.529831565,1.916099381,0.024268386,0.017889445,0.023233303,0.023233303,0.975731614,0.982110555,0.953533395,0.976766697,10000000,9757316.142,4139.74582,100.8669104,100.8669104,0,227267.4173,5537.480608,5537.480608,0,0.988384527,2.517297029,0.018542962,0.032358478,1.011751978,0.397251492,53.9288154,30.90380205
169,1591176110,0,1,-1,1000,0.05,0.05,1,0.924941014,0.908987432,0.756545872,0.196965545,0.196965545,0.196965545,0.196965545,8.83034E-06,9.86581E-06,0.94458823,0.94458823,0,5.66117131,5.236249534,5.145933573,4.282935786,5.66117131,5.236249534,5.145933573,4.282935786,0.021227277,0.006468614,0.006962281,0.006962281,0.978772723,0.993531386,0.986075438,0.993037719,10000000,9787727.225,1353.990724,9.559982553,9.559982553,0,207962.9783,1468.342736,1468.342736,0,0.258380499,1.667915043,0.004371515,0.037757303,3.870261122,0.599550921,228.7536394,26.48494262
170,1681806391,0,1,-1,1000,0.05,0.05,1,0.849522579,0.868787466,0.871909174,0.329336608,0.329336608,0.329336608,0.329336608,8.57966E-06,7.43577E-06,0.828191281,0.828191281,0,3.53388404,3.002114283,3.070194159,3.081225913,3.53388404,3.002114283,3.070194159,3.081225913,0.02046864,0.015657361,0.001790559,0.001790559,0.97953136,0.984342639,0.996418882,0.998209441,10000000,9795313.6,3193.371961,5.738471776,5.738471776,0,200760.0217,360.7646501,360.7646501,0,0.539315768,2.043718583,0.018260709,0.009814988,1.854201303,0.489304158,54.76238666,101.884997
171,702435184,0,1,-1,1000,0.05,0.05,1,0.978181105,0.909324488,0.821678834,0.348468278,0.348468278,0.348468278,0.348468278,6.09313E-06,8.88807E-06,0.825730467,0.825730467,0,2.800560289,2.739455157,2.546618052,2.301161112,2.800560289,2.739455157,2.546618052,2.301161112,0.020727246,0.001587997,0.026549515,0.026549515,0.979272754,0.998412003,0.94690097,0.973450485,10000000,9792727.539,311.670524,8.738718736,8.738718736,0,195954.824,5494.244594,5494.244594,0,0.819266596,1.837620419,0.018852693,0.02351112,1.220603897,0.544182025,53.042821,42.5330657
172,286212350,0,1,-1,1000,0.05,0.05,1,0.959673829,0.768216294,0.959421813,0.348278132,0.348278132,0.348278132,0.348278132,7.80393E-06,1.40208E-05,0.854938724,0.854938724,0,2.907740406,2.790482368,2.233773557,2.789749572,2.907740406,2.790482368,2.233773557,2.789749572,0.025266774,0.016769398,0.02230099,0.02230099,0.974733226,0.983230602,0.95539802,0.97769901,10000000,9747332.265,4048.103332,94.49120742,94.49120742,0,237350.1504,5540.249458,5540.249458,0,0.743039171,1.883331522,0.029700401,0.018460974,1.345824068,0.530973962,33.6695795,54.16832385
173,1108254052,0,1,-1,1000,0.05,0.05,1,0.871029511,0.90335436,0.928371806,0.376251209,0.376251209,0.376251209,0.376251209,1.25097E-05,1.38384E-05,0.843908616,0.843908616,0,2.756623602,2.401100507,2.490207951,2.55917163,2.756623602,2.401100507,2.490207951,2.55917163,0.02320891,0.008053385,0.004137142,0.004137142,0.97679109,0.991946615,0.991725715,0.995862858,10000000,9767910.9,1853.637357,7.732744693,7.732744693,0,228315.0916,952.4529197,952.4529197,0,0.881312265,1.87949374,0.017574828,0.015798779,1.134671603,0.53205817,56.89956083,63.29603125
174,1478077263,0,1,-1,1000,0.05,0.05,1,0.938596779,0.831937777,0.891771015,0.36447401,0.36447401,0.36447401,0.36447401,1.34773E-05,7.61868E-06,0.89387742,0.89387742,0,2.571190386,2.413311014,2.139070414,2.292913061,2.571190386,2.413311014,2.139070414,2.292913061,0.025843214,0.019405178,0.020235271,0.020235271,0.974156786,0.980594822,0.959529458,0.979764729,10000000,9741567.865,4811.964872,101.4782944,101.4782944,0,243161.2818,5127.965973,5127.965973,0,0.835073233,2.633663763,0.016386891,0.037189322,1.197499764,0.379699191,61.02438757,26.88943853
175,1345070396,0,1,-1,1000,0.05,0.05,1,0.824072545,0.932729579,0.978807466,0.294602439,0.294602439,0.294602439,0.294602439,1.10683E-05,7.4022E-06,0.969734997,0.969734997,0,3.457061632,2.848869576,3.22450364,3.383797736,3.457061632,2.848869576,3.22450364,3.383797736,0.026011123,0.005960868,0.034933093,0.034933093,0.973988877,0.994039132,0.930133813,0.965066907,10000000,9739888.774,1442.161923,54.1633648,54.1633648,0,240496.0847,9032.32637,9032.32637,0,0.491350651,2.720523904,0.025070278,0.022407926,2.035206422,0.367576259,39.8878712,44.62706726
176,1683285621,0,1,-1,1000,0.05,0.05,1,0.991904534,0.856966147,0.842343243,0.372180801,0.372180801,0.372180801,0.372180801,5.1235E-06,1.06566E-05,0.873940176,0.873940176,0,2.542687923,2.522103678,2.178997472,2.14181599,2.542687923,2.522103678,2.178997472,2.14181599,0.027599012,0.012490127,0.013139422,0.013139422,0.972400988,0.987509873,0.973721155,0.986860578,10000000,9724009.878,3356.564434,45.29358041,45.29358041,0,265380.8565,3581.057179,3581.057179,0,0.879789961,2.178700347,0.034250634,0.009850833,1.136634929,0.458989233,29.19653976,101.5142565
