Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: If retreat after R | Tx-A --> I | Sym|G-0,To: If retreat after F | Tx-A --> I | Sym|G-A,To: If retreat after R | Tx-A --> I | Sym|G-B,To: If retreat after F | Tx-A --> I | Sym|G-AB,To: If retreat after R | Tx-A --> I | Asym|G-0,To: If retreat after F | Tx-A --> I | Asym|G-A,To: If retreat after R | Tx-A --> I | Asym|G-B,To: If retreat after F | Tx-A --> I | Asym|G-AB,To: If retreat after R | Tx-B --> I | Sym|G-0,To: If retreat after R | Tx-B --> I | Sym|G-A,To: If retreat after F | Tx-B --> I | Sym|G-B,To: If retreat after F | Tx-B --> I | Sym|G-AB,To: If retreat after R | Tx-B --> I | Asym|G-0,To: If retreat after R | Tx-B --> I | Asym|G-A,To: If retreat after F | Tx-B --> I | Asym|G-B,To: If retreat after F | Tx-B --> I | Asym|G-AB,To: Success with 1st-A or 1st-B,To: Success with 2st-B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Sucessful A or B,Treated with M,"All A, B, M",% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Effective life of AB,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
63,1,153403,648,1354,0,72640,244,1148,0,152928,646,1347,0,72439,244,1145,0,0,0,0,0,0,0,0,0,0,536,0,0,0,0,0,0,7,646,0,0,15,244,0,0,0,0,0,0,0,0,0,0,227837,536,0,0,140132,229437,155405,892,2502,0,227837,228373,0,228373,0.677331904,0.003887777,0.010904954,0,0.04703655,1,1,4745943,5755,22,32,0,123472,580,1348,0,0,5,0,0,0,0,0,0,4877845,131902,5814,125400,607,1380,0,0.02704104,0.044078179,0.004601901,0.010462313,0,"1,0,1,0,0,1,0,1",63,1,0.680045877,0.004675962,0.011299348,0,0.04703655,1,"1,0,1,0,0,1,0,1"
63,2,154316,1119,685,0,69295,467,558,0,154350,1118,689,0,69299,464,559,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,7,1118,0,0,6,464,0,0,0,0,0,0,0,0,0,0,224884,945,0,0,139591,226440,156120,1586,1243,0,224884,225829,0,225829,0.68945416,0.007004063,0.005489313,0,0.046430306,1,2,4749771,5572,41,10,0,119287,981,669,0,0,7,0,0,0,0,0,0,4876987,127216,5630,120937,1029,679,0,0.026084958,0.04425544,0.008088605,0.005337379,0,"1,0,1,0,0,1,0,1",63,2,0.694715552,0.007485898,0.005062767,0,0.046430306,2,"1,0,1,0,0,1,0,1"
63,3,148636,1864,338,0,67565,720,242,0,148620,1862,341,0,67551,720,243,0,0,0,0,0,0,0,0,0,0,1562,0,0,0,0,0,0,21,1862,0,0,9,720,0,0,0,0,0,0,0,0,0,0,216725,1562,0,0,139690,219365,150838,2584,580,0,216725,218287,0,218287,0.687611971,0.011779454,0.002643995,0,0.044976305,1,3,4754481,5507,80,8,0,114695,1589,292,0,0,17,0,0,0,0,0,0,4877346,122865,5612,116576,1686,300,0,0.025190954,0.045676149,0.013722378,0.002441704,0,"1,0,1,0,0,1,0,1",63,3,0.688421445,0.008967645,0.003856807,0,0.044976305,3,"1,0,1,0,0,1,0,1"
63,4,143009,2909,150,0,64564,1195,125,0,143050,2903,149,0,64607,1196,126,0,0,0,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,6,2903,1,0,13,1196,0,0,0,0,0,0,0,0,0,0,207912,2463,0,2,139724,211952,146068,4104,275,0,207912,210375,2,210377,0.689156035,0.019362875,0.001297464,0,0.043460555,0.999990493,4,4757642,5126,138,4,0,110583,2632,143,0,0,16,0,0,0,0,0,0,4876882,119240,5284,113358,2786,147,0,0.024450048,0.044313989,0.023364643,0.001232808,0,"1,0,1,0,0,1,0,1",63,4,0.689755108,0.019116911,0.001874247,0,0.043460555,4,"1,0,1,0,0,1,0,1"
63,5,137963,4577,63,0,62972,1842,56,0,137943,4567,64,0,62933,1834,56,0,0,0,0,0,0,0,0,0,0,3847,0,0,0,0,0,0,9,4567,0,0,9,1834,0,0,0,0,0,0,0,0,0,0,200978,3847,0,0,139652,207473,142603,6419,119,0,200978,204825,0,204825,0.68733281,0.030938966,0.000573569,0,0.042539707,1,5,4759367,5056,215,0,0,107649,4124,46,0,0,30,0,0,0,0,0,0,4877161,117794,5301,111819,4369,46,0,0.024152166,0.045002292,0.037090174,0.000390512,0,"1,0,1,0,0,1,0,1",63,5,0.690629991,0.032292663,0.000373941,0,0.042539707,5,"1,0,1,0,0,1,0,1"
63,6,133970,7196,14,0,60844,2923,17,0,134024,7191,14,0,60883,2924,17,0,0,0,0,0,0,0,0,0,0,6064,0,0,0,0,0,0,6,7191,0,0,9,2924,0,0,0,0,0,0,0,0,0,0,194923,6064,0,0,139024,204964,141180,10119,31,0,194923,200987,0,200987,0.688803888,0.049369645,0.000151246,0,0.042014698,1,6,4762749,4868,324,0,0,103426,6379,19,0,0,38,0,0,0,0,0,0,4878388,115639,5230,109824,6741,19,0,0.023704347,0.045226956,0.058293482,0.000164304,0,"1,0,1,0,0,1,0,1",63,6,0.697118671,0.047051349,0.000319275,0,0.042014698,6,"1,0,1,0,0,1,0,1"
63,7,129236,11183,16,0,58184,4593,11,1,129246,11171,16,0,58189,4583,11,1,0,0,0,0,0,0,0,0,0,9406,0,0,0,0,0,0,10,11171,0,0,9,4583,0,1,0,0,0,0,0,0,0,0,187443,9404,0,1,139596,203224,140435,15776,27,1,187443,196847,1,196848,0.691035508,0.077628627,0.000132858,4.92068E-06,0.041651534,0.99999492,7,4762260,4746,478,1,0,101011,9985,13,1,0,61,0,0,0,0,0,0,4879148,116888,5286,111010,10524,14,1,0.023956642,0.045222777,0.090034905,0.000119773,8.5552E-06,"1,0,1,0,0,1,0,1",63,7,0.694483481,0.08626984,0.000218997,2.31532E-05,0.041651534,7,"1,0,1,0,0,1,0,1"
63,8,126950,17978,4,1,56929,7321,5,1,126961,17951,4,1,56933,7312,5,1,0,0,0,0,0,0,0,0,0,15034,0,0,0,0,0,0,11,17951,0,1,8,7312,0,1,0,0,0,0,0,0,0,0,183884,15033,0,2,139133,209189,144933,25299,9,2,183884,198917,2,198919,0.692832797,0.120938481,4.30233E-05,9.56073E-06,0.042867398,0.999989946,8,4760118,4627,875,0,0,97748,15806,1,1,0,120,0,0,0,0,0,0,4879909,119791,5622,113556,16801,1,1,0.024547794,0.046931739,0.140252607,8.34787E-06,8.34787E-06,"1,0,0,1,0,1,0,1",63,8,0.695406408,0.130085232,0.000117986,0,0.042867398,8,"1,0,0,1,0,1,0,1"
63,9,122123,18135,17,0,55287,8669,6,0,0,0,0,0,0,0,0,0,122146,18156,17,0,55284,8667,6,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,17,0,7,3,6,0,204231,120,0,23,139162,204237,140275,26804,23,0,204231,204351,23,204374,0.68682462,0.131239687,0.000112614,0,0.041853645,0.999887461,9,4764475,4498,571,0,0,95485,14170,16,1,0,0,0,0,0,0,0,0,4879790,115315,5069,109672,14741,16,1,0.02363114,0.043957855,0.127832459,0.00013875,8.6719E-06,"1,0,0,1,0,1,0,1",63,9,0.686294382,0.125785155,0,0,0.041853645,9,"1,0,0,1,0,1,0,1"
63,10,120203,16153,16,1,54287,7696,8,2,0,0,0,0,0,0,0,0,120181,16149,15,1,54293,7702,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,15,1,5,1,8,2,198310,0,0,21,138945,198366,136373,23849,24,3,198310,198310,21,198331,0.687481726,0.120227257,0.000120988,1.51236E-05,0.040641958,0.999894116,10,4768520,4422,596,0,0,93776,12896,18,1,0,0,0,0,0,0,0,0,4880818,112298,5018,106691,13492,18,1,0.023008029,0.044684678,0.120144615,0.000160288,8.90488E-06,"1,0,0,1,0,1,0,1",63,10,0.687503303,0.124364249,0,0,0.040641958,10,"1,0,0,1,0,1,0,1"
63,11,116773,14931,20,0,53382,7122,15,0,0,0,0,0,0,0,0,0,116804,14941,20,0,53385,7128,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,7,0,15,0,192245,0,0,19,139585,192243,131724,22053,35,0,192245,192245,19,192264,0.6851953,0.11471419,0.000182061,0,0.039384502,0.999901178,11,4773281,4283,506,1,0,90837,11712,25,0,0,0,0,0,0,0,0,0,4881184,107903,4790,102574,12218,26,0,0.022105907,0.044391722,0.113231328,0.000240957,0,"1,0,0,1,0,1,0,1",63,11,0.693272422,0.107621015,2.91522E-05,0,0.039384502,11,"1,0,0,1,0,1,0,1"
63,12,114543,13456,31,1,51674,6351,18,3,0,0,0,0,0,0,0,0,114514,13464,32,1,51670,6361,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,32,1,14,3,18,3,185984,0,0,34,139705,186077,128031,19807,49,4,185984,185984,34,186018,0.68805387,0.106445181,0.000263332,2.14965E-05,0.038118996,0.999817222,12,4776386,4209,430,1,0,89268,10595,32,3,0,0,0,0,0,0,0,0,4881477,105091,4640,99898,11025,33,3,0.021528525,0.044152211,0.104909079,0.000314014,2.85467E-05,"1,0,0,1,0,1,0,1",63,12,0.686445826,0.105499646,0.000308418,0,0.038118996,12,"1,0,0,1,0,1,0,1"
63,13,112179,11942,35,4,51017,5767,14,4,0,0,0,0,0,0,0,0,112206,11946,35,4,51035,5758,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,4,10,0,14,4,180923,0,0,45,139627,180962,124160,17709,49,8,180923,180923,45,180968,0.686110896,0.097860324,0.000270775,4.42082E-05,0.037075881,0.999751337,13,4779005,4064,437,2,0,87191,9595,40,7,0,0,0,0,0,0,0,0,4880855,101849,4503,96833,10032,42,7,0.020867041,0.044212511,0.098498758,0.000412375,6.87292E-05,"1,0,0,1,0,1,0,1",63,13,0.690824671,0.101899772,0.000432434,2.33903E-05,0.037075881,13,"1,0,0,1,0,1,0,1"
63,14,109109,10855,46,17,49509,5262,23,7,0,0,0,0,0,0,0,0,109123,10846,46,17,49494,5271,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,46,17,5,2,23,7,174722,0,0,52,139385,174828,120027,16117,69,24,174722,174722,52,174774,0.686543345,0.09218775,0.000394674,0.000137278,0.035816933,0.999702473,14,4782497,3843,343,1,0,85129,8773,46,9,0,0,0,0,0,0,0,0,4881155,98658,4187,93957,9116,47,9,0.020212019,0.042439539,0.092400008,0.000476393,9.12242E-05,"1,0,0,1,0,1,0,1",63,14,0.672100242,0.094548725,0.000376639,1.04053E-06,0.035816933,14,"1,0,0,1,0,1,0,1"
63,15,107111,10071,58,4,48450,4787,32,7,0,0,0,0,0,0,0,0,107116,10078,58,4,48457,4782,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,58,4,12,2,32,7,170412,0,0,59,140326,170520,117244,14858,90,11,170412,170412,59,170471,0.687567441,0.087133474,0.000527797,6.45086E-05,0.03494195,0.9996539,15,4784208,4015,344,1,0,83007,7965,47,7,0,0,0,0,0,0,0,0,4880094,95886,4360,91026,8309,48,7,0.019648392,0.045470663,0.086654986,0.000500594,7.30034E-05,"1,0,0,1,0,1,0,1",63,15,0.679862432,0.082654382,0.00091087,0,0.03494195,15,"1,0,0,1,0,1,0,1"
63,16,104813,9362,43,10,46644,4368,15,5,0,0,0,0,0,0,0,0,104813,9364,43,10,46662,4365,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,10,7,0,15,5,165195,0,0,46,138911,165260,114228,13730,58,15,165195,165195,46,165241,0.691201743,0.083081205,0.000350962,9.07661E-05,0.033863755,0.999721619,16,4786630,3767,328,4,0,81451,7436,37,7,0,0,1,0,0,0,0,0,4880144,93514,4100,88931,7764,42,7,0.019162139,0.043843703,0.083025002,0.000449131,7.48551E-05,"1,0,0,1,0,1,0,1",63,16,0.690985277,0.084980335,0.000701279,0,0.033863755,16,"1,0,0,1,0,1,0,1"
63,17,103336,8476,39,6,46669,4132,22,2,0,0,0,0,0,0,0,0,103347,8476,39,6,46660,4132,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,39,6,4,0,22,2,162605,0,0,48,139753,162682,111857,12608,61,8,162605,162605,48,162653,0.687580679,0.077500891,0.000374965,4.91757E-05,0.033336366,0.999704893,17,4788933,3766,287,3,0,79805,6688,42,11,0,0,0,0,0,0,0,0,4880016,91083,4056,86546,6975,45,11,0.018664488,0.044530813,0.076578505,0.000494055,0.000120769,"1,0,0,1,0,1,0,1",63,17,0.689558123,0.077709718,0.000284894,0.000230388,0.033336366,17,"1,0,0,1,0,1,0,1"
63,18,100555,7774,48,12,45069,3542,30,3,0,0,0,0,0,0,0,0,100542,7776,48,12,45058,3555,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,48,12,10,2,30,3,156914,0,0,58,138934,157033,108389,11316,78,15,156914,156914,58,156972,0.690230716,0.072061286,0.000496711,9.55213E-05,0.032175234,0.999630507,18,4791743,3656,253,2,0,78416,5934,54,7,0,0,0,0,0,0,0,0,4880555,88812,3911,84411,6187,56,7,0.018197111,0.044036842,0.069664009,0.000630545,7.88182E-05,"1,0,0,1,0,1,0,1",63,18,0.684059344,0.073295685,0.000320738,3.13384E-05,0.032175234,18,"1,0,0,1,0,1,0,1"
63,19,99272,6826,81,6,44514,3239,37,5,0,0,0,0,0,0,0,0,99328,6840,81,6,44544,3231,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,81,6,6,1,37,5,153932,0,0,71,140138,153980,106185,10065,118,11,153932,153932,71,154003,0.689602546,0.065365632,0.000766333,7.14378E-05,0.03155732,0.99953897,19,4792499,3568,260,4,0,77223,5337,75,10,0,0,1,0,0,0,0,0,4879375,86876,3833,82645,5597,80,10,0.017804739,0.044120355,0.064425158,0.000920853,0.000115107,"1,0,0,1,0,1,0,1",63,19,0.675894879,0.066262671,0.000549217,0.000108056,0.03155732,19,"1,0,0,1,0,1,0,1"
