Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
210,73139691,0,1,-1,1000,0.05,0.05,1,0.656005307,0.81669735,0.621730743,0.34295039,0.34295039,0.34295039,0.34295039,5.07044E-06,7.06056E-06,0.887700152,0.887700152,0,3.383232197,2.219418274,2.763076771,2.103459468,3.383232197,2.219418274,2.763076771,2.103459468,0.018708116,0.018873715,0.024846267,0.024846267,0.981291884,0.981126285,0.950307467,0.975153733,10000000,9812918.842,3355.456343,87.73009359,87.73009359,0,174429.1649,4560.538238,4560.538238,0,0.62727643,1.661683777,0.028325187,0.03101306,1.594193488,0.60179922,35.30426861,32.24448063
211,1170375525,0,1,-1,1000,0.05,0.05,1,0.876668412,0.843099849,0.685432441,0.274437639,0.274437639,0.274437639,0.274437639,7.626E-06,6.44094E-06,0.940300117,0.940300117,0,3.159220982,2.769589241,2.663538733,2.165432548,3.159220982,2.769589241,2.663538733,2.165432548,0.024020228,0.006898395,0.009531549,0.009531549,0.975979772,0.993101605,0.980936901,0.990468451,10000000,9759797.72,1625.422373,15.79387389,15.79387389,0,233997.8575,2273.70603,2273.70603,0,0.590149023,1.903336611,0.013349162,0.023424185,1.69448726,0.525393141,74.91106995,42.69091975
212,433506261,0,1,-1,1000,0.05,0.05,1,0.615508371,0.695773488,0.815939439,0.354400101,0.354400101,0.354400101,0.354400101,1.38315E-05,7.01625E-06,0.912810645,0.912810645,0,2.877103852,1.770881504,2.001812581,2.347542503,2.877103852,1.770881504,2.001812581,2.347542503,0.024132706,0.017905184,0.022000875,0.022000875,0.975867294,0.982094816,0.955998251,0.977999125,10000000,9758672.938,4130.873673,95.06589943,95.06589943,0,226577.3757,5214.340529,5214.340529,0,0.792158346,1.838429871,0.027340129,0.037107059,1.262373875,0.543942424,36.57627255,26.94905061
213,497144864,0,1,-1,1000,0.05,0.05,1,0.964925661,0.632067682,0.60415862,0.312012762,0.312012762,0.312012762,0.312012762,1.17305E-05,1.00135E-05,0.895209335,0.895209335,0,3.345027615,3.227702983,2.11428385,2.020927268,3.345027615,3.227702983,2.11428385,2.020927268,0.021042842,0.019516927,0.030052757,0.030052757,0.978957158,0.980483073,0.939894486,0.969947243,10000000,9789571.583,3860.067801,123.4241513,123.4241513,0,193920.4407,6200.529902,6200.529902,0,0.547723074,2.242975156,0.018368651,0.019719131,1.825740135,0.445836414,54.4405792,50.71217262
214,358839381,0,1,-1,1000,0.05,0.05,1,0.889296355,0.911224542,0.658057743,0.151975502,0.151975502,0.151975502,0.151975502,7.18642E-06,5.15391E-06,0.842587225,0.842587225,0,7.637592759,6.7920834,6.959561964,5.025977055,7.637592759,6.7920834,6.959561964,5.025977055,0.020391053,0.011470073,0.025973923,0.025973923,0.979608947,0.988529927,0.948052154,0.974026077,10000000,9796089.466,2217.369475,60.74959408,60.74959408,0,191100.4516,5235.606873,5235.606873,0,0.167214682,2.092381369,0.026545615,0.003734601,5.980336118,0.477924347,37.67100542,267.7662116
215,61976228,0,1,-1,1000,0.05,0.05,1,0.664876919,0.968442126,0.708973404,0.391760132,0.391760132,0.391760132,0.391760132,5.52901E-06,7.76004E-06,0.841624829,0.841624829,0,2.590320993,1.722244642,2.508575969,1.836468693,2.590320993,1.722244642,2.508575969,1.836468693,0.021797586,0.018620557,0.036676923,0.036676923,0.978202414,0.981379443,0.926646155,0.963323077,10000000,9782024.142,3761.101031,148.8654663,148.8654663,0,198225.3897,7845.818238,7845.818238,0,0.961959047,1.994416098,0.018272731,0.027328399,1.039545294,0.501399884,54.72635766,36.59197129
216,1495676690,0,1,-1,1000,0.05,0.05,1,0.659886354,0.968790263,0.878196876,0.173393834,0.173393834,0.173393834,0.173393834,7.52379E-06,6.39457E-06,0.887176869,0.887176869,0,5.580117325,3.682243277,5.405963333,4.900441601,5.580117325,3.682243277,5.405963333,4.900441601,0.023892407,0.014861435,0.018321641,0.018321641,0.976107593,0.985138565,0.963356718,0.981678359,10000000,9761075.928,3420.643296,65.05565084,65.05565084,0,226748.4667,4312.425412,4312.425412,0,0.242416258,2.219962575,0.030806652,0.034526219,4.125135868,0.450458044,32.46052198,28.96349545
217,1701877171,0,1,-1,1000,0.05,0.05,1,0.961059552,0.935944591,0.754159222,0.394957369,0.394957369,0.394957369,0.394957369,1.32843E-05,5.19444E-06,0.819411276,0.819411276,0,2.681319278,2.576907505,2.509566275,2.02214166,2.681319278,2.576907505,2.509566275,2.02214166,0.023921195,0.0064515,0.016437305,0.016437305,0.976078805,0.9935485,0.96712539,0.983562695,10000000,9760788.05,1492.541388,25.36729799,25.36729799,0,229855.4094,3906.63248,3906.63248,0,0.952361188,1.609670068,0.016372168,0.028363691,1.050021791,0.621245322,61.07926663,35.25634285
218,1449008527,0,1,-1,1000,0.05,0.05,1,0.517213369,0.785608952,0.670348278,0.254308061,0.254308061,0.254308061,0.254308061,6.1315E-06,1.16974E-05,0.855168966,0.855168966,0,4.7600476,2.461960257,3.739536005,3.190889713,4.7600476,2.461960257,3.739536005,3.190889713,0.019000197,0.010882037,0.021017212,0.021017212,0.980999803,0.989117963,0.957965576,0.978982788,10000000,9809998.029,1980.697815,43.45536688,43.45536688,0,180034.6501,3949.856315,3949.856315,0,0.330958494,2.008320977,0.034825341,0.024169134,3.021526923,0.497928375,28.71472256,41.37508618
219,192183610,0,1,-1,1000,0.05,0.05,1,0.677205693,0.73899582,0.71220736,0.405416493,0.405416493,0.405416493,0.405416493,1.33952E-05,1.46056E-05,0.899690986,0.899690986,0,2.524623657,1.709689513,1.865686329,1.79805555,2.524623657,1.709689513,1.865686329,1.79805555,0.020897018,0.000977409,0.013686305,0.013686305,0.979102982,0.999022591,0.97262739,0.986313695,10000000,9791029.816,198.6584444,2.795417997,2.795417997,0,203051.4658,2857.234302,2857.234302,0,0.973615469,2.31069375,0.0324126,0.010469599,1.02709954,0.432770461,30.85219966,95.51464408
220,633143615,0,1,-1,1000,0.05,0.05,1,0.69160985,0.589813279,0.850696713,0.341195136,0.341195136,0.341195136,0.341195136,1.27779E-05,1.0717E-05,0.864331104,0.864331104,0,3.367903507,2.329275238,1.986434211,2.865064445,3.367903507,2.329275238,1.986434211,2.865064445,0.021060773,0.00384838,0.015931443,0.015931443,0.978939227,0.99615162,0.968137114,0.984068557,10000000,9789392.268,784.6736917,12.91241071,12.91241071,0,203112.4878,3342.372619,3342.372619,0,0.5604667,2.465288065,0.024803315,0.034302289,1.784227325,0.40563211,40.31719117,29.15257325
221,747507890,0,1,-1,1000,0.05,0.05,1,0.520233215,0.533368152,0.67698024,0.160216615,0.160216615,0.160216615,0.160216615,9.26432E-06,9.24895E-06,0.817728693,0.817728693,0,6.617047254,3.442407767,3.529322267,4.479610239,6.617047254,3.442407767,3.529322267,4.479610239,0.021732492,0.013091099,0.016911355,0.016911355,0.978267508,0.986908901,0.966177291,0.983088645,10000000,9782675.078,2748.795717,48.11317729,48.11317729,0,207225.6085,3627.145655,3627.145655,0,0.19641387,2.534563126,0.013237315,0.034120762,5.091290131,0.394545312,75.5440209,29.30766868
222,1456791519,0,1,-1,1000,0.05,0.05,1,0.825781497,0.557705085,0.728351871,0.437618969,0.437618969,0.437618969,0.437618969,5.92823E-06,1.43574E-05,0.840040034,0.840040034,0,3.121123323,2.57736589,1.74066635,2.273276013,3.121123323,2.57736589,1.74066635,2.273276013,0.020247175,0.002707144,0.020790883,0.020790883,0.979752825,0.997292856,0.958418234,0.979209117,10000000,9797528.251,525.3283421,11.3959018,11.3959018,0,193527.2876,4198.17053,4198.17053,0,0.798991707,1.888101853,0.029777398,0.032608931,1.251577446,0.529632444,33.58251782,30.66644509
223,350952153,0,1,-1,1000,0.05,0.05,1,0.666217492,0.859534653,0.927140694,0.288299707,0.288299707,0.288299707,0.288299707,1.36973E-05,9.85516E-06,0.829547495,0.829547495,0,4.861030425,3.2385035,4.178224098,4.506859123,4.861030425,3.2385035,4.178224098,4.506859123,0.019076838,0.007642505,0.020818701,0.020818701,0.980923162,0.992357495,0.958362598,0.979181299,10000000,9809231.617,1397.243142,30.35258997,30.35258997,0,181428.0403,3941.197312,3941.197312,0,0.335494144,2.000469662,0.03290233,0.036491005,2.98067796,0.499882612,30.3929843,27.40401397
224,304017639,0,1,-1,1000,0.05,0.05,1,0.885508813,0.682478638,0.951736307,0.367871942,0.367871942,0.367871942,0.367871942,1.38898E-05,1.19358E-05,0.985426327,0.985426327,0,2.718824472,2.407543032,1.855539623,2.587603962,2.718824472,2.407543032,1.855539623,2.587603962,0.021446324,0.018675143,0.034396937,0.034396937,0.978553676,0.981324857,0.931206126,0.965603063,10000000,9785536.762,3729.603104,137.7642593,137.7642593,0,195979.8778,7239.114175,7239.114175,0,0.917456452,1.68209817,0.024327867,0.024052484,1.08996999,0.594495623,41.10512454,41.57574748
225,417391720,0,1,-1,1000,0.05,0.05,1,0.513780907,0.622788246,0.747196385,0.293131616,0.293131616,0.293131616,0.293131616,1.05307E-05,1.32745E-05,0.981248981,0.981248981,0,3.712590938,1.90745834,2.312157998,2.774034528,3.712590938,1.90745834,2.312157998,2.774034528,0.023679537,0.00487334,0.03363484,0.03363484,0.976320463,0.99512666,0.93273032,0.96636516,10000000,9763204.632,1076.356159,38.8140778,38.8140778,0,219789.8633,7925.760243,7925.760243,0,0.455043511,2.747591554,0.012098684,0.02208572,2.197592046,0.363955115,82.65361431,45.27812453
226,1851779504,0,1,-1,1000,0.05,0.05,1,0.911754659,0.540526474,0.636867819,0.208371242,0.208371242,0.208371242,0.208371242,1.34881E-05,1.23191E-05,0.866218625,0.866218625,0,5.319063433,4.849680866,2.875094602,3.387540328,5.319063433,4.849680866,2.875094602,3.387540328,0.023658286,0.012665481,0.01671312,0.01671312,0.976341714,0.987334519,0.966573759,0.98328688,10000000,9763417.137,2896.276186,50.07979204,50.07979204,0,225778.511,3903.9581,3903.9581,0,0.280201508,1.67914215,0.007310933,0.027892945,3.568860168,0.595542194,136.7814563,35.85135941
227,337588501,0,1,-1,1000,0.05,0.05,1,0.976861681,0.624569277,0.534209566,0.448707976,0.448707976,0.448707976,0.448707976,1.04541E-05,1.08275E-05,0.983690634,0.983690634,0,2.921622475,2.85402104,1.824755635,1.560758674,2.921622475,2.85402104,1.824755635,1.560758674,0.018776232,0.018446734,0.00738864,0.00738864,0.981223768,0.981553266,0.985222719,0.99261136,10000000,9812237.678,3412.418979,25.59130642,25.59130642,0,181575.286,1361.716956,1361.716956,0,0.895159653,2.131929781,0.032251,0.032693213,1.117119161,0.469058601,31.00679053,30.58738792
228,1857749020,0,1,-1,1000,0.05,0.05,1,0.565432424,0.560383816,0.871660164,0.327480386,0.327480386,0.327480386,0.327480386,6.67956E-06,1.1567E-05,0.85712979,0.85712979,0,3.112580613,1.759954,1.744239802,2.713112529,3.112580613,1.759954,1.744239802,2.713112529,0.023485825,0.010776973,0.039287549,0.039287549,0.976514175,0.989223027,0.921424902,0.960712451,10000000,9765141.754,2332.182662,99.43918425,99.43918425,0,214072.0539,9127.565675,9127.565675,0,0.644522497,1.799640594,0.035698242,0.033120127,1.551536223,0.555666505,28.01258422,30.19312121
229,425734188,0,1,-1,1000,0.05,0.05,1,0.902246335,0.708036782,0.770829305,0.277523276,0.277523276,0.277523276,0.277523276,8.40185E-06,5.16308E-06,0.82903161,0.82903161,0,4.742914364,4.279277104,3.358157821,3.655977382,4.742914364,4.279277104,3.358157821,3.655977382,0.019752145,0.002380535,0.024875011,0.024875011,0.980247855,0.997619465,0.950249978,0.975124989,10000000,9802478.553,446.8138977,11.69639666,11.69639666,0,187247.9365,4901.651784,4901.651784,0,0.348056571,1.963740879,0.012910117,0.016924319,2.87309617,0.509232155,77.45863065,59.08657372
230,236665489,0,1,-1,1000,0.05,0.05,1,0.68171296,0.609319055,0.969496974,0.38842522,0.38842522,0.38842522,0.38842522,6.29701E-06,7.85274E-06,0.988206221,0.988206221,0,2.848895313,1.942128857,1.735886199,2.761995386,2.848895313,1.942128857,1.735886199,2.761995386,0.026574698,0.008262071,0.02503091,0.02503091,0.973425302,0.991737929,0.949938181,0.97496909,10000000,9734253.018,2085.703627,54.95837547,54.95837547,0,250357.5011,6596.930346,6596.930346,0,0.7504323,2.737564383,0.002900274,0.012595503,1.332565243,0.365288212,344.7950384,79.39341338
231,394434402,0,1,-1,1000,0.05,0.05,1,0.665728485,0.823701538,0.682082512,0.279270781,0.279270781,0.279270781,0.279270781,1.2911E-05,6.1547E-06,0.940548327,0.940548327,0,3.107256996,2.068589492,2.559452366,2.119405658,3.107256996,2.068589492,2.559452366,2.119405658,0.025648658,0.00227641,0.00412269,0.00412269,0.974351342,0.99772359,0.991754619,0.99587731,10000000,9743513.422,579.0543318,2.407109201,2.407109201,0,253792.6938,1055.007613,1055.007613,0,0.575599059,2.084586796,0.029225494,0.026013173,1.737320421,0.479711376,34.21670154,38.4420611
232,1699869415,0,1,-1,1000,0.05,0.05,1,0.5416193,0.764855625,0.594145244,0.428942669,0.428942669,0.428942669,0.428942669,5.49623E-06,1.19807E-05,0.889899091,0.889899091,0,2.834455685,1.535195904,2.167949374,1.684078366,2.834455685,1.535195904,2.167949374,1.684078366,0.020167563,0.003150732,0.017590293,0.017590293,0.979832437,0.996849268,0.964819413,0.982409707,10000000,9798324.374,613.0711079,11.17732544,11.17732544,0,193967.4876,3536.356071,3536.356071,0,0.856153071,2.328213075,0.026905113,0.013205429,1.168015433,0.429513953,37.16765697,75.72643299
233,587255886,0,1,-1,1000,0.05,0.05,1,0.974998554,0.614190156,0.518711504,0.400381037,0.400381037,0.400381037,0.400381037,6.09975E-06,9.93739E-06,0.989157378,0.989157378,0,2.936390648,2.862976635,1.80350223,1.52313961,2.936390648,2.862976635,1.80350223,1.52313961,0.025090376,0.006600326,0.002968125,0.002968125,0.974909624,0.993399674,0.994063749,0.997031875,10000000,9749096.24,1646.215845,4.915353881,4.915353881,0,247768.1161,739.7984748,739.7984748,0,0.733338743,2.158254328,0.037298816,0.009572401,1.363626305,0.463337424,26.81050276,104.4669981
234,1536207869,0,1,-1,1000,0.05,0.05,1,0.873748418,0.583160086,0.642942901,0.211051282,0.211051282,0.211051282,0.211051282,1.4864E-05,8.81426E-06,0.895400883,0.895400883,0,5.259515501,4.595493349,3.067139511,3.381568155,5.259515501,4.595493349,3.067139511,3.381568155,0.023311267,0.019091859,0.002211922,0.002211922,0.976688733,0.980908141,0.995576155,0.997788078,10000000,9766887.328,4430.865713,9.844280225,9.844280225,0,227650.5523,505.782837,505.782837,0,0.263815006,2.318275584,0.038196713,0.019379731,3.790534949,0.431355102,26.18026352,51.60030443
235,429669686,0,1,-1,1000,0.05,0.05,1,0.817719241,0.623587343,0.901824,0.189837551,0.189837551,0.189837551,0.189837551,7.63105E-06,1.22533E-05,0.929397028,0.929397028,0,5.301960018,4.33551472,3.306235163,4.781434791,5.301960018,4.33551472,3.306235163,4.781434791,0.025652103,0.019745555,0.013493516,0.013493516,0.974347897,0.980254445,0.973012967,0.986506484,10000000,9743478.972,4928.456625,68.34668382,68.34668382,0,244669.8296,3393.023975,3393.023975,0,0.261322024,2.22767135,0.032903367,0.008733027,3.826696219,0.448899251,30.39202674,114.5078325
236,2022460362,0,1,-1,1000,0.05,0.05,1,0.900313813,0.99168681,0.506432236,0.301672091,0.301672091,0.301672091,0.301672091,8.71092E-06,6.39226E-06,0.873485693,0.873485693,0,4.011577559,3.611678687,3.978228551,2.031592193,4.011577559,3.611678687,3.978228551,2.031592193,0.020794145,0.018772371,0.021346583,0.021346583,0.979205855,0.981227629,0.957306834,0.978653417,10000000,9792058.549,3736.898919,83.3275404,83.3275404,0,195326.8731,4355.511954,4355.511954,0,0.438849966,2.203907936,0.014862265,0.029729801,2.278683095,0.453739461,67.28449528,33.63628337
237,1331995929,0,1,-1,1000,0.05,0.05,1,0.95964667,0.823620513,0.632183293,0.308705271,0.308705271,0.308705271,0.308705271,5.98786E-06,1.16607E-05,0.857101659,0.857101659,0,3.834628297,3.679888276,3.158278524,2.424187945,3.834628297,3.679888276,3.158278524,2.424187945,0.01877994,0.018360918,0.001478798,0.001478798,0.98122006,0.981639082,0.997042404,0.998521202,10000000,9812200.595,3437.971201,5.099146274,5.099146274,0,183805.9986,272.6182443,272.6182443,0,0.508210956,1.486501716,0.027502833,0.030516758,1.967686819,0.67272038,36.35989013,32.76888042
238,2120730193,0,1,-1,1000,0.05,0.05,1,0.918454594,0.988473932,0.599719116,0.396460644,0.396460644,0.396460644,0.396460644,7.25688E-06,1.40745E-05,0.935035131,0.935035131,0,2.705944555,2.485287207,2.674755654,1.622806675,2.705944555,2.485287207,2.674755654,1.622806675,0.026151971,0.018568294,0.004711512,0.004711512,0.973848029,0.981431706,0.990576976,0.995288488,10000000,9738480.286,4810.216902,22.87898274,22.87898274,0,254245.1912,1209.27423,1209.27423,0,0.830495254,2.72871045,0.003318421,0.016657612,1.2041008,0.366473475,301.3481503,60.03261514
239,928249101,0,1,-1,1000,0.05,0.05,1,0.960071216,0.598111753,0.767249224,0.386580583,0.386580583,0.386580583,0.386580583,1.29828E-05,1.0214E-05,0.830601028,0.830601028,0,2.805298406,2.693286252,1.677881947,2.152363026,2.805298406,2.693286252,1.677881947,2.152363026,0.025936474,0.014975518,0.022539223,0.022539223,0.974063526,0.985024482,0.954921555,0.977460777,10000000,9740635.264,3709.031081,87.54507311,87.54507311,0,243963.946,5758.334461,5758.334461,0,0.734770862,2.478724842,0.027614951,0.016072346,1.360968502,0.403433242,36.21226821,62.21867007
240,1923603921,0,1,-1,1000,0.05,0.05,1,0.83866585,0.691237065,0.9671509,0.365976684,0.365976684,0.365976684,0.365976684,1.20257E-05,1.15149E-05,0.908035654,0.908035654,0,3.033398266,2.544007535,2.096797315,2.933753864,3.033398266,2.544007535,2.096797315,2.933753864,0.019110325,0.004461267,0.008938701,0.008938701,0.980889675,0.995538733,0.982122597,0.991061299,10000000,9808896.753,837.3209581,7.620802239,7.620802239,0,186849.4962,1700.594074,1700.594074,0,0.759198,1.821267376,0.009555209,0.037657766,1.317179445,0.5490682,104.6549608,26.55494765
241,2142743690,0,1,-1,1000,0.05,0.05,1,0.626018265,0.635685834,0.722760968,0.263909895,0.263909895,0.263909895,0.263909895,1.26241E-05,5.55405E-06,0.92231471,0.92231471,0,4.593973225,2.875911148,2.920323703,3.320344537,4.593973225,2.875911148,2.920323703,3.320344537,0.026109397,0.003353292,0.001211876,0.001211876,0.973890603,0.996646708,0.997576247,0.998788124,10000000,9738906.027,873.4024032,1.061027399,1.061027399,0,259587.7434,315.3525879,315.3525879,0,0.329529834,2.135255649,0.037855543,0.022257684,3.034626604,0.468327997,26.41621086,44.92830413
242,1187835400,0,1,-1,1000,0.05,0.05,1,0.831581164,0.544306661,0.705700588,0.348626268,0.348626268,0.348626268,0.348626268,7.39826E-06,9.76121E-06,0.855084705,0.855084705,0,3.623977669,3.013631569,1.972555185,2.557443173,3.623977669,3.013631569,1.972555185,2.557443173,0.022770483,0.009401867,0.026341583,0.026341583,0.977229517,0.990598133,0.947316833,0.973658417,10000000,9772295.167,2028.063825,56.39339493,56.39339493,0,213680.5572,5941.712435,5941.712435,0,0.510580456,2.524310284,0.022252602,0.00970488,1.958555184,0.396147814,44.9385643,103.0409448
243,1382131947,0,1,-1,1000,0.05,0.05,1,0.567474799,0.977100121,0.753700847,0.368242869,0.368242869,0.368242869,0.368242869,1.24796E-05,7.60591E-06,0.972176977,0.972176977,0,2.576789609,1.462263164,2.51778144,1.942128511,2.576789609,1.462263164,2.51778144,1.942128511,0.022711738,0.016635462,0.037137238,0.037137238,0.977288262,0.983364538,0.925725525,0.962862762,10000000,9772882.623,3497.578538,140.3120054,140.3120054,0,206750.7744,8294.199964,8294.199964,0,0.987695538,2.000548977,0.007652127,0.032188827,1.012457748,0.499862793,130.6826192,31.06668071
244,319156507,0,1,-1,1000,0.05,0.05,1,0.752441779,0.963827579,0.602969379,0.30138297,0.30138297,0.30138297,0.30138297,9.55358E-06,1.13177E-05,0.848690385,0.848690385,0,2.990962211,2.250524927,2.882771867,1.803458627,2.990962211,2.250524927,2.882771867,1.803458627,0.026860553,0.01109499,0.003288913,0.003288913,0.973139447,0.98890501,0.993422175,0.996711087,10000000,9731394.472,2960.572484,9.801537321,9.801537321,0,263878.115,873.6186014,873.6186014,0,0.610435913,2.775209387,0.004199637,0.03225505,1.638173605,0.360333172,238.1158258,31.00289678
245,1687232679,0,1,-1,1000,0.05,0.05,1,0.797384448,0.840830143,0.660673791,0.386391549,0.386391549,0.386391549,0.386391549,5.56204E-06,7.85117E-06,0.898606112,0.898606112,0,2.883539454,2.299289515,2.424566892,1.905078942,2.883539454,2.299289515,2.424566892,1.905078942,0.018636248,0.006415257,0.032089955,0.032089955,0.981363752,0.993584743,0.935820091,0.967910045,10000000,9813637.522,1118.83211,38.36557056,38.36557056,0,173282.9185,5941.997888,5941.997888,0,0.842758399,1.747746713,0.037605079,0.03238551,1.186579691,0.572165287,26.59215242,30.87800724
246,1880533329,0,1,-1,1000,0.05,0.05,1,0.911516535,0.684776342,0.964233359,0.352284021,0.352284021,0.352284021,0.352284021,8.87457E-06,6.41E-06,0.944506131,0.944506131,0,2.590177667,2.360989772,1.773692387,2.497535713,2.590177667,2.360989772,1.773692387,2.497535713,0.024470007,0.015289644,0.024883801,0.024883801,0.975529993,0.984710356,0.950232397,0.975116199,10000000,9755299.93,3555.177617,93.09968185,93.09968185,0,228966.7567,5995.968273,5995.968273,0,0.875522871,2.112034268,0.022534388,0.022168666,1.142174617,0.473477166,44.37662126,45.10871346
247,189989399,0,1,-1,1000,0.05,0.05,1,0.545311243,0.830829201,0.529449156,0.38349975,0.38349975,0.38349975,0.38349975,1.15068E-05,8.7092E-06,0.84353081,0.84353081,0,2.43548905,1.32809956,2.023475422,1.289467622,2.43548905,1.32809956,2.023475422,1.289467622,0.023176093,0.006257299,0.009366408,0.009366408,0.976823907,0.993742701,0.981267183,0.990633592,10000000,9768239.073,1423.031054,13.58314052,13.58314052,0,225996.361,2157.184358,2157.184358,0,0.995326109,2.168332967,0.020829193,0.03394927,1.004695839,0.461183783,48.00954069,29.4557142
248,118555142,0,1,-1,1000,0.05,0.05,1,0.75947851,0.758901226,0.510400241,0.270910463,0.270910463,0.270910463,0.270910463,1.42187E-05,1.08928E-05,0.915903536,0.915903536,0,3.558689733,2.702748375,2.700694,1.816356098,3.558689733,2.702748375,2.700694,1.816356098,0.0253011,0.018169703,0.004471834,0.004471834,0.9746989,0.981830297,0.991056332,0.995528166,10000000,9746988.996,4556.019639,20.55762463,20.55762463,0,246192.1377,1110.865614,1110.865614,0,0.498408728,1.68997497,0.027436723,0.017378238,2.006385409,0.59172474,36.44750125,57.54323204
249,901854030,0,1,-1,1000,0.05,0.05,1,0.588888052,0.825151449,0.968994717,0.436008248,0.436008248,0.436008248,0.436008248,7.51433E-06,8.03301E-06,0.834960516,0.834960516,0,3.054684107,1.798866972,2.520577019,2.959972763,3.054684107,1.798866972,2.520577019,2.959972763,0.018770484,0.008535319,0.007378431,0.007378431,0.981229516,0.991464681,0.985243139,0.992621569,10000000,9812295.161,1578.478461,11.82113653,11.82113653,0,183356.4263,1373.145977,1373.145977,0,0.868314306,1.744184572,0.028034699,0.017565545,1.151656714,0.573333818,35.67008201,56.92963238
250,502821889,0,1,-1,1000,0.05,0.05,1,0.644610783,0.7726693,0.784874007,0.360124092,0.360124092,0.360124092,0.360124092,1.49516E-05,7.58668E-06,0.977772719,0.977772719,0,2.650300909,1.708412544,2.047806147,2.080152296,2.650300909,1.708412544,2.047806147,2.080152296,0.022968368,0.016320205,0.036817248,0.036817248,0.977031632,0.983679795,0.926365505,0.963182752,10000000,9770316.32,3472.467018,138.0088936,138.0088936,0,209298.5716,8318.312068,8318.312068,0,0.853748709,2.059306566,0.021431996,0.009883573,1.171304845,0.485600355,46.65920986,101.1779879
251,1612287130,0,1,-1,1000,0.05,0.05,1,0.668619337,0.676573601,0.914693392,0.428210066,0.428210066,0.428210066,0.428210066,6.56575E-06,8.59964E-06,0.959826375,0.959826375,0,2.911199017,1.946483956,1.969640401,2.662854503,2.911199017,1.946483956,1.969640401,2.662854503,0.021159519,0.011006813,0.015253924,0.015253924,0.978840481,0.988993187,0.969492153,0.984746076,10000000,9788404.811,2257.936349,35.52621674,35.52621674,0,202881.9392,3192.130613,3192.130613,0,0.796715643,2.389509348,0.037820546,0.011926016,1.255152963,0.418495956,26.44065473,83.85030122
252,1266802993,0,1,-1,1000,0.05,0.05,1,0.706458933,0.889929381,0.890358896,0.45716022,0.45716022,0.45716022,0.45716022,1.06492E-05,1.41441E-05,0.985382155,0.985382155,0,2.986455739,2.109808335,2.657734707,2.659017435,2.986455739,2.109808335,2.657734707,2.659017435,0.019753093,0.00177049,0.024651587,0.024651587,0.980246907,0.99822951,0.950696827,0.975348413,10000000,9802469.066,332.4839427,8.621314871,8.621314871,0,187459.5478,4860.82959,4860.82959,0,0.933817375,1.914297999,0.022194925,0.012744602,1.070873199,0.522384707,45.05534516,78.46459402
253,866223756,0,1,-1,1000,0.05,0.05,1,0.807473566,0.934091771,0.970761588,0.41858979,0.41858979,0.41858979,0.41858979,5.15243E-06,1.46621E-05,0.9702305,0.9702305,0,2.582011467,2.084906007,2.411835664,2.506517552,2.582011467,2.084906007,2.411835664,2.506517552,0.022931047,0.003181273,0.017950066,0.017950066,0.977068953,0.996818727,0.964099867,0.982049934,10000000,9770689.53,703.3101153,13.09455973,13.09455973,0,220374.8838,4103.043618,4103.043618,0,0.916752901,2.853421706,0.014920211,0.017139221,1.090806475,0.350456435,67.02318049,58.34570759
254,946534837,0,1,-1,1000,0.05,0.05,1,0.603937414,0.827042713,0.500548631,0.132469963,0.132469963,0.132469963,0.132469963,7.16119E-06,1.17838E-05,0.853852503,0.853852503,0,8.228560444,4.969535518,6.805370955,4.118794663,8.228560444,4.969535518,6.805370955,4.118794663,0.027068827,0.004052602,0.015538395,0.015538395,0.972931173,0.995947398,0.96892321,0.984461605,10000000,9729311.731,1062.900786,17.04549144,17.04549144,0,261213.2453,4189.015755,4189.015755,0,0.148877417,1.798838695,0.032614095,0.027907521,6.716935434,0.555914214,30.66158997,35.83263495
