Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Sucessful A or B,Total: Treated with M,"Total: All A, B, M",Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of AB
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-91997279,1131581732,8499766,6999619,139992.38,8499766,5476837,610103,62692,0,8454084,1481299,6999619,8480918,4877694.901,92460.75626,2456.94467,89504.54264,6593.164615,730.5442857,0.001813187,0.018955922,0.026568288,0.071687016,0.007214562,1.84795E-08,0.644393309,0.072152932,0.006751354,0,0.034851434,0.174662578
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-124738701,2047681812,11881569,5923011,118460.22,11881569,8551287,376600,359998,160,11756306,5909817,5923011,11832828,4879873.272,132300.5485,4653.56011,126949.2212,4205.899286,4124.61044,2.046703297,0.027111555,0.035174182,0.031705209,0.031353677,1.54279E-05,0.719723954,0.031617881,0.030472659,1.33434E-05,0.04869559,0.499442483
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-114812252,1571965551,10649424,8318012,166360.24,10649424,6727631,453607,183432,0,10592425,2306005,8318012,10624017,4880054.232,115338.0777,4011.960549,110700.601,4901.176923,2013.095165,0,0.023634793,0.034781321,0.042396524,0.016989915,0,0.631774826,0.042505986,0.016769976,0,0.043644716,0.217055846
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-131365129,1207786996,12271205,8653079,173061.58,12271205,7939782,1131620,98377,2,12177556,3583023,8653079,12236102,4875124.475,146502.5732,851.2411538,144930.6582,13456.74467,1266.797692,0.008296703,0.030051078,0.005813943,0.091631593,0.008600843,5.93681E-08,0.64703372,0.091999926,0.007983068,1.61983E-07,0.050342352,0.292823891
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-111408794,1720931554,10331025,8098544,161970.88,10331025,6893956,546338,166140,1,10275480,2211376,8098544,10309920,4884800.272,131405.5452,1795.176374,129003.6838,6905.091044,2177.386813,0.005,0.0269,0.013672212,0.051875677,0.016497241,3.89202E-08,0.667336787,0.052216447,0.016028534,9.60638E-08,0.042296846,0.214490122
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-83923762,683468064,7709497,6828792,136575.84,7709497,5638004,501641,424906,0,7658647,866248,6828792,7695040,4879821.284,70637.58407,4007.184121,66177.4339,4591.47044,3915.372527,0.000659341,0.014476637,0.056744342,0.065414611,0.052034972,6.83575E-09,0.73157063,0.065544593,0.051838993,0,0.031599408,0.112572254
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-139791650,103657599,12891187,10879780,217595.6,12891187,8276729,939435,90901,14,12822739,1983011,10879780,12862791,4878770.742,158440.6525,1536.904121,156146.6704,11476.47203,1217.45533,0.17510989,0.032475129,0.009708518,0.072178004,0.008303859,1.16553E-06,0.642079117,0.072606085,0.007623977,1.1318E-06,0.05284541,0.154166464
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-113512925,1107858973,11197877,1534155,30683.1,11197877,7937172,171424,179198,0,11135077,9643663,1534155,11177818,4878700.591,132077.8014,3187.077418,128233.0019,2049.616484,2125.441374,0,0.027071357,0.024137458,0.016230726,0.014688448,0,0.708834404,0.015961747,0.014610894,0,0.045903145,0.862750047
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-96536390,1849441696,9068762,5848770,116975.4,9068762,5716042,593581,70683,0,8991396,3185116,5848770,9033886,4878884.761,88038.55165,4268.513901,83237.43049,5721.467363,709.9793956,0.001428571,0.018045211,0.048477454,0.064670619,0.007758974,1.32947E-08,0.630533334,0.065123399,0.007504943,0,0.037175566,0.352574296
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-90995994,1902876713,8536462,5631374,112627.48,8536462,5478745,218388,73877,0,8460348,2870982,5631374,8502356,4877384.695,71784.46841,1671.026868,69612.01181,1854.166978,699.4617582,0.000549451,0.014718066,0.023275845,0.025561589,0.00918823,8.62118E-09,0.641862315,0.025368965,0.008197803,0,0.035004469,0.337668994
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-126779089,1458867517,11679301,9986079,199721.58,11679301,8245633,554525,147942,0,11627222,1673718,9986079,11659797,4880659.792,134146.0662,1748.118022,131712.0487,6353.74022,1753.651319,0,0.027484116,0.013051465,0.04709721,0.013862841,4.79408E-10,0.706069076,0.047232748,0.013427179,0,0.047856942,0.143546067
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-103292276,902246041,9489725,8395026,167900.52,9489725,5984562,680262,66997,0,9446401,1075028,8395026,9470054,4881085.95,58148.54967,4147.988681,53443.23093,4142.028736,466.5750549,0.00043956,0.01191324,0.071319459,0.07187893,0.006831073,7.18161E-09,0.630736663,0.072331986,0.006057443,0,0.038883908,0.113518677
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-119203506,1192759448,11004063,9162876,183257.52,11004063,6937014,839454,124703,0,10935732,1809625,9162876,10972501,4877336.78,115338.226,2966.618516,111725.3635,8746.296868,1366.725385,0.00032967,0.02364803,0.025720907,0.075913949,0.011218986,3.14447E-09,0.630426191,0.07635195,0.010751231,0,0.045123446,0.164923658
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-83736876,722424686,7829520,5441676,108833.52,7829520,5075760,330175,70460,0,7769277,2361321,5441676,7802997,4878684.904,98246.97258,3654.379176,94132.69676,4113.040275,941.4937912,0.00021978,0.020138494,0.03720368,0.041950533,0.00841533,2.5267E-09,0.648424977,0.042227462,0.007931223,0,0.03209736,0.302617187
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-107530887,899010859,10001895,7511937,150238.74,10001895,7179322,520478,90377,1,9923463,2460813,7511937,9972750,4875632.996,100605.9057,3436.841978,96581.74736,5197.808846,1023.847912,0.002087912,0.020634539,0.034171274,0.051815383,0.010368664,2.32361E-08,0.717791537,0.052192658,0.009219932,1.01412E-07,0.041028544,0.246753704
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-119013120,1591302454,11901263,490,9.8,11901263,8637206,716816,7636,11,11846053,11879387,490,11879877,4881289.042,108233.3824,3510.509615,104023.9384,6473.277912,81.96626374,0.151208791,0.022173487,0.032434408,0.060266183,0.000640072,1.57336E-06,0.725782546,0.060657082,0.000549084,1.02016E-06,0.048763046,0.999958754
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-123554348,1061165364,11407769,9476658,189533.16,11407769,8247317,618263,80853,0,11347407,1909244,9476658,11385902,4881033.647,119458.8785,3088.768352,115700.099,6440.360879,917.6673077,0.000164835,0.024474383,0.025843752,0.05391481,0.007315178,1.70711E-09,0.722972558,0.054195603,0.006764776,0,0.046742895,0.167684914
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-100947551,1014040576,9313197,7815581,156311.62,9313197,6716659,465942,152498,0,9271974,1482982,7815581,9298563,4878326.161,93525.58945,3534.37044,89444.24725,4652.897747,1562.254835,0,0.019171729,0.037787601,0.049714131,0.016339316,5.4532E-10,0.721201598,0.049995561,0.016025302,0,0.038181561,0.159485073
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-92031088,132582242,8575792,6273168,125463.36,8575792,6126506,401464,85575,0,8514774,2280779,6273168,8553947,4876994.173,96735.77,2989.591703,93242.44467,4522.17467,1000.455055,5.49451E-05,0.019835024,0.030881581,0.046561992,0.009652441,1.00021E-09,0.714445274,0.046646373,0.009332654,0,0.035167962,0.266634689
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-94884645,2054396602,8802025,6864395,137287.9,8802025,6449776,774587,81132,1,8734606,1917566,6864395,8781961,4881564.504,78138.8733,2040.16989,75581.70286,6812.86011,752.6530769,0.000164835,0.016008433,0.026088078,0.088289641,0.007673114,3.08026E-09,0.732908088,0.089080662,0.007363959,8.19954E-08,0.036064882,0.218352826
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-113407522,87521246,10747558,5931942,118638.84,10747558,7349257,465230,504312,0,10664809,4784123,5931942,10716065,4878098.834,100036.2824,5485.721538,93919.28956,4336.711813,4712.382582,0.004285714,0.02050703,0.054852288,0.044435021,0.043708459,5.27553E-08,0.683809749,0.044329754,0.043471733,0,0.044064194,0.446444007
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-101817503,700055459,9370155,8115953,162319.06,9370155,6170256,414431,124708,0,9318826,1233165,8115953,9349118,4883084.137,117642.1365,4804.903571,112286.8279,5215.736264,1621.52011,0.001923077,0.02409155,0.040847636,0.044363073,0.013965388,1.79871E-08,0.658490068,0.044253841,0.013497442,0,0.038376916,0.131901747
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-119175001,1116657008,11245477,6720231,134404.62,11245477,8096729,803485,115172,0,11149575,4488235,6720231,11208466,4875586.567,134863.1859,2274.259011,131928.4792,9529.113571,1497.169176,0.000274725,0.027660903,0.016864132,0.070648612,0.011005271,2.38521E-09,0.720000722,0.071442959,0.010167843,0,0.046129922,0.400432584
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-105649563,664565289,9727878,8370783,167415.66,9727878,6366782,447722,119281,0,9677215,1334994,8370783,9705777,4882009.32,136030.0409,4086.12011,131372.6205,6233.887473,1709.488022,0,0.027863581,0.03003831,0.045781716,0.012448951,0,0.654484962,0.045986099,0.012157866,0,0.039851454,0.137546329
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-112128773,1279769391,10407661,8052163,161043.26,10407661,7479586,265062,99807,0,10325728,2328051,8052163,10380214,4879819.014,130777.454,4831.948791,125334.2101,3380.211099,1347.340934,0,0.026799811,0.036939194,0.025614971,0.010029306,0,0.718674507,0.025274083,0.009372741,0,0.04265582,0.224277746
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-72414495,280878741,6710722,5307275,106145.5,6710722,4813166,367589,76468,0,6668399,1386063,5307275,6693338,4881473.287,80946.58253,2595.515495,77956.82511,4410.902637,951.0106044,0,0.016585073,0.032077231,0.055540306,0.009001721,0,0.717552654,0.055791908,0.008729811,0,0.027498791,0.207080981
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-110275129,1646703434,10221714,8057989,161159.78,10221714,7461921,605063,158103,0,10165292,2144304,8057989,10202293,4878309.201,84698.74192,678.022033,83420.34951,4975.722198,1360.544505,5.49451E-05,0.017362534,0.007999979,0.059128299,0.015240098,1.25593E-09,0.730027839,0.059578431,0.014708019,0,0.04190705,0.210178633
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-111979080,447759988,10462216,7356920,147138.4,10462216,7426861,218421,100366,0,10398881,3079216,7356920,10436136,4882256.401,131967.0332,2869.941648,128482.6165,2768.333956,1324.464945,0.001703297,0.027029129,0.021763054,0.021353946,0.010100964,1.52907E-08,0.70988988,0.02122785,0.009655379,0,0.042856003,0.295053265
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-135585312,2038912880,12402093,11564382,231287.64,12402093,9098176,390535,84303,0,12359170,821716,11564382,12386098,4882108.067,88364.87412,4542.962253,83093.59599,2772.40989,663.3640659,0,0.018098863,0.051429143,0.031719913,0.008420448,0,0.733584212,0.031836144,0.007661003,0,0.050802609,0.066341797
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-87664843,296684193,8103797,6626873,132537.46,8103797,5334444,499229,117608,2,8051208,1456242,6626873,8083115,4877474.947,112439.2592,3292.595495,108670.6393,6898.953626,1698.887418,0.010164835,0.02305253,0.029289452,0.061609313,0.013969783,7.98057E-08,0.658343959,0.061844128,0.013446064,2.13555E-07,0.033229066,0.180158516
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-126196878,520506913,11677671,9420168,188403.36,11677671,7780755,246320,81832,0,11609583,2231531,9420168,11651699,4882434.073,157893.322,5449.328626,151758.1402,3363.766099,1182.949341,0,0.032337651,0.034554195,0.022755443,0.008533786,0,0.666338096,0.022460605,0.007976516,0,0.047833538,0.191519795
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-121527068,1976658373,11638310,5143968,102879.36,11638310,7365448,980362,201224,1,11571948,6467298,5143968,11611266,4877757.916,136266.4598,3272.475495,132310.5246,11436.34478,2409.505879,0.006703297,0.027936642,0.024020197,0.083623536,0.016850811,5.49203E-08,0.632877806,0.083922056,0.016501191,9.05932E-08,0.047720734,0.556984742
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-109238264,2083510989,10360739,5630874,112617.48,10360739,7344648,554611,95893,0,10280118,4699686,5630874,10330560,4882228.478,140745.7569,1355.325495,138781.911,7509.627363,1360.029176,0.003516484,0.028828157,0.009630607,0.053338807,0.009492061,2.55451E-08,0.70889914,0.053512795,0.009100751,0,0.042441739,0.45493042
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-139123991,1519818672,12804857,11075421,221508.42,12804857,9208397,572508,170604,0,12752134,1712521,11075421,12787942,4879802.75,147039.2214,2832.14989,143455.1562,6579.709341,1992.373846,0,0.03013176,0.019297134,0.044736378,0.013910981,0,0.719165063,0.044650044,0.013672728,0,0.052480378,0.133916857
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-119516159,335893023,10919611,10320049,206400.98,10919611,7597861,608317,178657,0,10889037,586744,10320049,10906793,4877329.391,102279.797,3063.836209,98574.54165,5676.02478,1704.491868,0,0.020971107,0.03001008,0.055046026,0.019618598,0,0.6958485,0.055294667,0.019218593,0,0.044778573,0.053796198
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-86574670,2047810102,7963775,6936920,138738.4,7963775,5512806,256252,69358,1,7922182,1009848,6936920,7946768,4877073.274,65135.32027,1334.840275,63332.7011,2084.035989,582.4720879,0.000549451,0.013355533,0.020486685,0.03143926,0.008361761,1.00603E-08,0.692240553,0.031626635,0.008147792,1.12308E-07,0.032658338,0.127076567
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-139848744,1803080480,12986833,9980414,199608.28,12986833,9311749,261412,113054,0,12905233,2980925,9980414,12961339,4881887.297,156655.2659,6144.00533,149748.6804,3197.617637,1434.490879,0,0.032087787,0.0392321,0.02092555,0.009638148,0,0.71699543,0.020590077,0.009173451,0,0.053200818,0.229985883
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-92881073,1724983515,8600751,6873563,137471.26,8600751,5887695,502969,282664,0,8541043,1706385,6873563,8579948,4881576.136,98639.82582,2741.331703,95393.30736,5784.337912,3309.486264,0,0.020206689,0.027791149,0.058412316,0.033131009,0,0.684573537,0.058256979,0.032488466,0,0.035237224,0.198880576
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-92338834,1672902035,8900775,3331084,66621.68,8900775,5693486,498142,242161,0,8835156,5542988,3331084,8874072,4876847.675,114045.6675,3152.133681,110370.8016,6363.431209,3128.631374,0.00543956,0.023385473,0.027645563,0.055916601,0.028905561,4.93655E-08,0.63972525,0.056087943,0.028700211,0,0.036502565,0.624627341
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-123401705,312674140,11921877,4182935,83658.7,11921877,8607643,769496,374449,8,11825111,7709013,4182935,11891948,4878256.011,142680.9787,5886.392198,136094.4486,9185.520879,4494.441868,0.077197802,0.029248508,0.041255546,0.063920588,0.030843986,5.45096E-07,0.722004179,0.064064137,0.030747588,6.62853E-07,0.048878149,0.648254853
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-99300719,1124903081,9200022,7300499,146009.98,9200022,6218553,494463,177871,0,9151356,1879794,7300499,9180293,4881179.203,121789.3767,4043.822363,117205.2102,6482.770604,2373.936758,0,0.02495062,0.033211203,0.053026389,0.019333279,0,0.675923368,0.053547625,0.019195658,0,0.0376951,0.204764053
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-67886814,430382620,6295143,4935384,98707.68,6295143,4312605,236370,142003,0,6248333,1343157,4935384,6278541,4880976.439,68197.79335,2203.810604,65624.20011,2584.487637,1575.851429,0,0.013972993,0.032338032,0.037126495,0.020998166,0,0.685377489,0.036967327,0.020565392,0,0.02579567,0.213928204
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-78407766,759696978,7270613,5701636,114032.72,7270613,5008030,407920,298622,0,7239353,1556572,5701636,7258208,4876352.67,71101.21764,1524.840714,69149.33555,3941.048407,2900.704396,0,0.014580274,0.021429335,0.056519754,0.040978715,0,0.688854455,0.057166479,0.041219509,0,0.02981841,0.214456792
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-95533555,243595973,8913302,6400535,128010.7,8913302,5613504,1002110,59692,0,8855073,2486490,6400535,8887025,4878581.396,59120.98192,974.1957143,57623.31687,6584.436484,436.081978,0,0.012118701,0.016464566,0.112470096,0.006775564,0,0.629815013,0.113518022,0.006182362,0,0.036540619,0.279788793
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-121505325,1536673205,11443129,7074035,141480.7,11443129,8047129,1140394,137275,10,11320508,4319734,7074035,11393769,4877254.98,119510.8595,3151.561319,115687.2336,11808.33258,1559.37978,0.056098901,0.024504136,0.026396021,0.097861579,0.013650505,5.57181E-07,0.703308784,0.098750521,0.012540565,1.0147E-06,0.046925994,0.37913126
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-74807769,651738828,6970411,5103659,102073.18,6970411,4643580,245616,100666,0,6922642,1847072,5103659,6950731,4879542.35,76552.00747,1170.668516,74971.8111,2681.281209,1123.211044,0,0.015689276,0.015289101,0.035076986,0.013238387,0,0.666242468,0.035283676,0.013042773,0,0.028570907,0.265737805
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-96229219,1086206180,8965756,6571659,131433.18,8965756,6280460,839092,67111,15,8900539,2367133,6571659,8938792,4881454.94,88460.00637,4179.606813,83753.79253,8194.487802,729.0742308,0.163076923,0.018121354,0.047258138,0.092423119,0.008380322,1.94858E-06,0.700481444,0.093368941,0.007619795,1.7466E-06,0.036732996,0.26481576
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-134399065,442272540,12526721,9131855,182637.1,12526721,8355807,680620,127808,1,12426671,3358037,9131855,12489892,4880885.114,180571.6949,5052.57522,174783.4488,9782.104121,1924.81044,0.028241758,0.03699499,0.027988412,0.053998325,0.01104328,1.79654E-07,0.667060368,0.054147118,0.010575162,9.04793E-08,0.051329194,0.268860371
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-114405913,1545109101,10565102,8754893,175097.86,10565102,6829993,675875,93700,0,10502274,1781734,8754893,10536627,4882106.645,146599.5536,2817.72022,143161.3882,9313.210055,1325.847692,0,0.030027695,0.019229843,0.063376779,0.009115404,0,0.646477617,0.063846151,0.008935899,0,0.043280455,0.169099086
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-80899036,627931901,8089901,26,0.52,8089901,5330620,412561,5451,0,8062726,8078331,26,8078357,4875286.499,105236.7449,1591.207857,103170.3815,5326.031923,80.84236264,0,0.021585778,0.015116489,0.051309205,0.000663906,0,0.658930997,0.05168516,0.000585107,0,0.033187391,0.999996782
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-111235864,1619873094,10250964,8726224,174524.48,10250964,6854112,746422,80581,0,10199269,1503665,8726224,10229889,4877679.829,98122.10819,2805.208791,94714.87747,7092.256593,853.5718132,0.000934066,0.020116366,0.028607469,0.071681015,0.009662964,1.11277E-08,0.668651867,0.072236647,0.008747492,0,0.042031569,0.146987421
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-141195007,863370454,13070526,10489747,209794.94,13070526,8155108,187083,84697,0,12989748,2543038,10489747,13032785,4884999.256,124448.0222,5461.478626,118218.983,1797.999396,845.3092857,0,0.025475516,0.043885817,0.014429935,0.006777367,0,0.623932556,0.014311824,0.006481788,0,0.053511702,0.195126214
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-122871215,2003943028,11273337,10137845,202756.9,11273337,7485696,442947,1063613,0,11233536,1121346,10137845,11259191,4876984.179,115023.342,750.5078022,113610.7207,4508.226429,10801.46066,0,0.023584949,0.006571643,0.039165896,0.090461579,0,0.664135879,0.039197252,0.090919966,0,0.046231118,0.099593834
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-66779455,1040229010,6177813,5001325,100026.5,6177813,4230590,325286,192293,0,6139929,1163108,5001325,6164433,4879234.104,75729.25247,1455.084121,73911.27495,3963.175879,2383.145055,0,0.015521875,0.019163954,0.052034499,0.02993806,0,0.684943144,0.052329937,0.029656767,0,0.025324515,0.188680451
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-102573270,1777017837,9558912,6984150,139683,9558912,6426948,751282,190223,0,9495073,2550499,6984150,9534649,4874917.99,138289.0654,3490.749615,134236.8824,10841.53214,2776.725714,0.011538462,0.028367571,0.025247021,0.078235279,0.019779402,8.69127E-08,0.672358396,0.078427242,0.019618116,0,0.039216811,0.267497944
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-136853797,1508685292,12619023,10663567,213271.34,12619023,7976931,264792,65496,0,12559713,1929892,10663567,12593459,4879154.087,94826.05242,1408.619011,92676.46456,2010.189451,570.4378022,0,0.019434495,0.014882797,0.022688279,0.007130849,0,0.632110357,0.022383843,0.006176097,0,0.051724697,0.153245586
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-74445456,1112326047,7229937,2146086,42921.72,7229937,4894987,92707,182405,0,7173069,5059230,2146086,7205316,4881331.381,88548.70808,3338.755165,84785.26253,1145.982473,2210.767198,0,0.018140734,0.037716418,0.011719722,0.026565903,0,0.67714792,0.011628747,0.026863364,0,0.029623094,0.702152411
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-101188668,221364226,9290566,8283008,165660.16,9290566,5788493,68265,688196,0,9246577,986868,8283008,9269876,4879571.826,80206.7428,774.0928571,78887.02456,616.6301648,5889.041374,0,0.016437522,0.00965029,0.007104085,0.073421502,0,0.623062373,0.00680146,0.074049071,0,0.038079563,0.106459676
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-111337978,1923184710,10194501,9392968,187859.36,10194501,6771186,179989,145164,0,10160664,788437,9392968,10181405,4876816.507,110870.5529,2072.661319,108199.2595,2012.852912,1620.838187,5.49451E-05,0.022734153,0.018708434,0.019220645,0.016170639,1.30013E-09,0.664233251,0.018608287,0.015743451,0,0.041807697,0.077438919
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-90423404,1034230543,8897033,1453074,29061.48,8897033,5874668,686598,120551,37,8845953,7423308,1453074,8876382,4879919.27,104289.7729,615.5315385,103151.7182,7965.366209,1398.126044,0.492692308,0.021371169,0.005902336,0.076072079,0.013255332,4.78931E-06,0.660291585,0.076861464,0.013390793,4.17279E-06,0.036463345,0.836298843
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-131303138,1000200807,12133995,9963188,199263.76,12133995,8805865,276638,192053,0,12074109,2151759,9963188,12114947,4879801.336,109865.9749,6838.948462,102314.3852,2532.695549,1800.758462,0,0.022513735,0.062261613,0.023985968,0.016738983,0,0.725693237,0.02362518,0.016147329,0,0.049729681,0.17761192
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-84066164,1127412867,7810180,5964364,119287.28,7810180,5235362,424560,74211,0,7753692,1822449,5964364,7786813,4879458.926,105683.6527,1889.100385,103335.8466,5704.022198,1096.685055,0,0.021659049,0.01787438,0.054065698,0.009707826,0,0.670358791,0.054436947,0.00891009,0,0.032012456,0.23404299
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-91300968,1598160625,8776410,3536868,70737.36,8776410,5736918,194079,240792,2,8713582,5213316,3536868,8750184,4878621.854,118825.0808,2362.616538,115946.9692,2638.609066,3246.177418,0.01532967,0.024356477,0.019884294,0.022140728,0.027239585,1.34008E-07,0.653676474,0.022045978,0.02734761,2.3328E-07,0.035979269,0.595795014
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-120167515,1698634438,11007555,10091965,201839.3,11007555,7382977,517633,483591,0,10964073,899197,10091965,10991162,4879135.704,111292.9223,711.5492308,109934.9185,5220.249451,4945.083022,0,0.022809313,0.006449244,0.047130588,0.046219582,0,0.670841428,0.047163081,0.045672347,0,0.04511986,0.081810913
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-99951538,1519769077,9198152,7970018,159400.36,9198152,5725425,306122,239718,0,9165132,1214530,7970018,9184548,4878238.904,73309.26049,2437.161868,70331.89731,2446.735604,1921.574835,0.00032967,0.015027883,0.033240513,0.032837088,0.025378048,4.56895E-09,0.622508494,0.032771644,0.025245245,0,0.037710949,0.13223623
D:1.0yr| T: 4.50%| I: 100.00%| Obs: 500000.0%,364,0.045,1,5000,-117530555,611714005,10824949,9281065,185621.3,10824949,7977251,825089,94252,0,10784405,1529229,9281065,10810294,4879879.204,90213.61423,2102.451484,87475.40434,6819.106154,804.8836813,0.000824176,0.018486982,0.02330165,0.075565257,0.008633733,1.02228E-08,0.736933574,0.076198619,0.008436194,0,0.044365308,0.141460445
