Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,Periodicity (weeks),WTP,FOI Switch threshold if social distancing is off,FOI Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Length of Epidemic,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: ICU-Queue,Total: ICU,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % served in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-23650079,1012747346,473,79,7.9,138,9.997252747,58646,2586,1232,1235,3,470,58646,1235,1232,3,473,8.678296703,2.216483516,0.198901099,57736.78379,94.74697802,2.563461538,100205.4951,0.576458795,0.000949007,2.69955E-05,0.99757085,0.006342495,0.008065341,520,79
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22900060,367025541,458,60,6,114,9.978021978,52990,2315,1194,1197,3,455,52990,1197,1194,3,458,7.907692308,2.02967033,0.191758242,62737.30302,90.89972527,2.362637363,100184.9937,0.626470223,0.000910752,2.50162E-05,0.997493734,0.006550218,0.00864314,519,60
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18350059,1141619942,367,59,5.9,118,9.978021978,48278,2118,1036,1036,0,367,48278,1036,1036,0,367,7.042582418,1.800549451,0.146153846,66774.00027,91.43324176,2.087637363,100257.6346,0.666275647,0.00091526,2.22086E-05,1,0,0.007601806,519,59
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-20150037,65116961,403,37,3.7,72,9.997252747,55346,2439,1053,1103,50,353,55346,1103,1053,50,403,8.310714286,2.10467033,0.279395604,55967.95742,52.4010989,2.474725275,100181.7025,0.55891354,0.000526363,2.57929E-05,0.954669084,0.124069479,0.007281466,520,37
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-20400061,582675075,408,61,6.1,106,9.978021978,56222,2400,1195,1218,23,385,56222,1218,1195,23,408,8.169230769,2.249725275,0.248076923,56447.86071,72.83351648,2.615384615,100215.0473,0.563536929,0.000730361,2.7339E-05,0.981116585,0.056372549,0.007256946,519,61
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21650089,1612086208,433,89,8.9,150,9.997252747,54615,2417,1154,1154,0,433,54615,1154,1154,0,433,7.947252747,2.042857143,0.184065934,61381.89451,103.6233516,2.359615385,100224.9687,0.612712658,0.001037446,2.49152E-05,1,0,0.007928225,520,89
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19450095,1841024788,389,95,9.5,172,9.978021978,55003,2276,1191,1191,0,389,55003,1191,1191,0,389,7.417582418,2.292032967,0.179120879,62677.17555,114.5307692,2.61510989,100271.1871,0.625401975,0.001145872,2.7588E-05,1,0,0.007072342,519,95
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19550075,1029692538,391,75,7.5,118,9.978021978,56467,2516,1123,1132,9,382,56467,1132,1123,9,391,8.792032967,2.051923077,0.206593407,57606.90742,85.31620879,2.380494505,100249.8843,0.574930794,0.000854776,2.49663E-05,0.99204947,0.023017903,0.006924398,519,75
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18050101,1084664699,361,101,10.1,174,9.997252747,55227,2411,1100,1101,1,360,55227,1101,1100,1,361,8.414285714,2.142307692,0.15521978,63072.84093,121.4741758,2.446428571,100286.483,0.629247896,0.001214852,2.58981E-05,0.999091735,0.002770083,0.006536658,520,101
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-17700073,698033606,354,73,7.3,134,9.997252747,56719,2595,1114,1121,7,347,56719,1121,1114,7,354,8.601373626,2.174175824,0.190384615,58775.31154,89.23296703,2.493956044,100240.6887,0.586634473,0.000893765,2.61928E-05,0.993755575,0.019774011,0.006241295,520,73
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21750087,1224488252,435,87,8.7,136,9.997252747,59943,2688,1237,1245,8,427,59943,1245,1237,8,435,8.781868132,2.154945055,0.212637363,56268.19945,95.35494505,2.499450549,100226.356,0.56170995,0.000955015,2.63407E-05,0.993574297,0.018390805,0.007256894,520,87
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21000061,1201121726,420,61,6.1,114,9.997252747,56573,2567,1109,1113,4,416,56573,1113,1109,4,420,8.317307692,2.03021978,0.183516484,58592.03681,85.03873626,2.341208791,100224.5654,0.584906572,0.000852121,2.47039E-05,0.99640611,0.00952381,0.007424036,520,61
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-17900044,265663504,358,44,4.4,82,9.978021978,54162,2338,1066,1077,11,347,54162,1077,1066,11,358,7.979120879,1.868956044,0.215934066,57647.35742,59.75879121,2.177472527,100234.8695,0.575380669,0.000599687,2.28544E-05,0.989786444,0.030726257,0.0066098,519,44
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21800045,1362093157,436,45,4.5,86,9.997252747,52869,2252,1167,1183,16,420,52869,1183,1167,16,436,7.459340659,2.060164835,0.224450549,59645.99176,67.25686813,2.394505495,100182.9593,0.595596368,0.000674711,2.51397E-05,0.986475063,0.036697248,0.008246799,520,45
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22300055,1395089249,446,55,5.5,106,9.997252747,54101,2357,1208,1213,5,441,54101,1213,1208,5,446,7.843406593,2.214285714,0.214010989,59628.08324,77.55027473,2.553296703,100203.0288,0.595329318,0.000777473,2.68342E-05,0.995877988,0.011210762,0.00824384,520,55
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-16050054,456876785,321,54,5.4,90,9.997252747,54985,2517,946,970,24,297,54985,970,946,24,321,8.532967033,1.893406593,0.198626374,57404.71951,67.30082418,2.186813187,100297.6146,0.572653571,0.000674801,2.29599E-05,0.975257732,0.074766355,0.005837956,520,54
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19550056,1975391432,391,56,5.6,104,9.978021978,56494,2457,1191,1208,17,374,56494,1208,1191,17,391,8.256043956,2.29478022,0.240934066,58006.24368,76.78131868,2.656318681,100219.2918,0.579074266,0.000769653,2.77953E-05,0.985927152,0.043478261,0.006921089,519,56
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-20750052,1205157590,415,52,5.2,104,9.978021978,51807,2332,1120,1120,0,415,51807,1120,1120,0,415,7.954120879,1.940659341,0.18021978,62982.83352,84.35247253,2.250549451,100217.7198,0.628704906,0.000844954,2.38169E-05,1,0,0.008010501,519,52
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19600079,448559423,392,79,7.9,150,9.997252747,49393,2010,1203,1209,6,386,49393,1209,1203,6,392,6.890934066,2.363461538,0.184615385,65915.76786,104.0398352,2.694230769,100245.122,0.65779836,0.001041311,2.83731E-05,0.995037221,0.015306122,0.007936347,520,79
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21800076,1064913586,436,76,7.6,128,9.997252747,57957,2640,1168,1174,6,430,57957,1174,1168,6,436,9.172527473,2.032142857,0.206318681,57370.35769,88.34230769,2.366758242,100161.2088,0.573024564,0.000885395,2.49259E-05,0.994889267,0.013761468,0.007522819,520,76
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18700075,74654079,374,75,7.5,140,9.997252747,51763,2223,1078,1078,0,374,51763,1078,1078,0,374,7.056318681,2.043956044,0.163186813,64088.99808,102.5115385,2.339010989,100277.0481,0.639424558,0.001025991,2.47839E-05,1,0,0.007225238,520,75
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-23950036,2137389542,479,36,3.6,66,9.978021978,56524,2544,1099,1147,48,431,56524,1147,1099,48,479,8.895054945,1.943131868,0.285714286,54262.63022,48.93021978,2.317582418,100127.8775,0.542155421,0.000491961,2.4189E-05,0.9581517,0.100208768,0.008474276,519,36
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19050054,636479962,381,54,5.4,104,9.997252747,49857,2276,1039,1041,2,379,49857,1041,1039,2,381,7.442032967,1.865934066,0.165659341,63384.34808,77.46401099,2.151648352,100204.881,0.632788516,0.000776488,2.27281E-05,0.99807877,0.005249344,0.007641856,520,54
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21700044,1116600888,434,44,4.4,82,9.978021978,55480,2370,1192,1228,36,398,55480,1228,1192,36,434,8.405769231,2.256868132,0.25989011,58041.74011,66.20851648,2.632967033,100180.2569,0.579615362,0.000664195,2.74599E-05,0.970684039,0.082949309,0.007822639,519,44
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22400041,543939572,448,41,4.1,68,9.997252747,55644,2406,1115,1171,56,392,55644,1171,1115,56,448,7.939285714,2.150274725,0.351648352,54550.05247,51.74532967,2.593681319,100147.3692,0.544903848,0.000520022,2.69257E-05,0.952177626,0.125,0.008051183,520,41
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-20100062,633943443,402,62,6.2,106,9.978021978,59094,2621,1139,1158,19,383,59094,1158,1139,19,402,8.819230769,2.111263736,0.239285714,54259.79533,73.35631868,2.463736264,100220.8747,0.541711556,0.000735806,2.58148E-05,0.983592401,0.047263682,0.006802721,519,62
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18500073,1001394759,370,73,7.3,146,9.997252747,53248,2408,1082,1082,0,370,53248,1082,1082,0,370,8.278571429,1.898626374,0.16043956,63670.26841,102.593956,2.189285714,100295.4082,0.635156205,0.001026544,2.32872E-05,1,0,0.006948618,520,73
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-16350049,1509382900,327,49,4.9,98,9.997252747,49455,2220,1053,1059,6,321,49455,1059,1053,6,327,7.838186813,2.035714286,0.193681319,63217.24505,72.71758242,2.341758242,100284.847,0.630655121,0.000728735,2.4582E-05,0.994334278,0.018348624,0.006612072,520,49
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-15300068,524899953,306,68,6.8,118,9.997252747,54303,2536,1043,1045,2,304,54303,1045,1043,2,306,8.678846154,2.04010989,0.168681319,59933.39945,86.12115385,2.331868132,100260.9011,0.598065759,0.000862739,2.45583E-05,0.998086124,0.006535948,0.005635048,520,68
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22800047,1677607159,456,47,4.7,92,9.997252747,51116,2148,1180,1182,2,454,51116,1182,1180,2,456,6.816208791,2.056593407,0.195879121,62710.9239,70.06291209,2.386263736,100209.7418,0.626027647,0.0007024,2.51941E-05,0.998307953,0.004385965,0.008920886,520,47
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-16400076,1981278364,328,76,7.6,124,9.978021978,57195,2600,1124,1133,9,319,57195,1133,1124,9,328,8.840384615,2.298626374,0.198626374,57569.32308,87.34752747,2.617857143,100246.5665,0.574572672,0.000875008,2.74145E-05,0.992056487,0.027439024,0.005734767,519,76
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-16050054,768956705,321,54,5.4,106,9.997252747,50051,2268,1140,1141,1,320,50051,1141,1140,1,321,7.762912088,2.238736264,0.186263736,63815.67143,81.93763736,2.557142857,100267.6571,0.63672671,0.00082079,2.68618E-05,0.999123576,0.003115265,0.006413458,520,54
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22800061,1976492753,456,61,6.1,116,9.997252747,58380,2462,1346,1363,17,439,58380,1363,1346,17,456,8.384065934,2.485164835,0.28543956,55990.26593,77.81456044,2.900274725,100184.8857,0.559137826,0.000780232,3.02837E-05,0.987527513,0.037280702,0.007810894,520,61
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22950053,669304475,459,53,5.3,106,9.978021978,54888,2416,1206,1234,28,431,54888,1234,1206,28,459,8.263736264,2.237637363,0.246703297,58460.2272,70.63598901,2.603571429,100185.4151,0.583763262,0.000708432,2.7238E-05,0.977309562,0.061002179,0.008362484,519,53
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19800052,1157037033,396,52,5.2,102,9.978021978,53386,2219,1120,1134,14,382,53386,1134,1120,14,396,7.471153846,2.173351648,0.232417582,59562.80192,71.26758242,2.514285714,100217.528,0.594602889,0.000714687,2.63541E-05,0.987654321,0.035353535,0.007417675,519,52
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19700046,102234933,394,46,4.6,88,9.997252747,53408,2410,1073,1102,29,365,53408,1102,1073,29,394,8.253021978,2.087362637,0.251373626,58147.71071,60.91510989,2.440384615,100220.8714,0.580450451,0.00061138,2.55255E-05,0.973684211,0.073604061,0.007377172,520,46
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-26400051,2033249307,528,51,5.1,86,9.997252747,58255,2534,1199,1233,34,494,58255,1233,1199,34,528,8.511538462,2.064835165,0.298626374,53135.15632,61.70631868,2.464835165,100082.8695,0.531097043,0.000619749,2.57057E-05,0.97242498,0.064393939,0.0090636,520,51
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22150081,1476170739,443,81,8.1,132,9.997252747,57732,2520,1257,1268,11,432,57732,1268,1257,11,443,8.36043956,2.432692308,0.233516484,58107.00852,94.89945055,2.796978022,100198.7319,0.580185753,0.000950697,2.9316E-05,0.991324921,0.0248307,0.007673387,520,81
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-23150095,1977720884,463,95,9.5,146,9.978021978,58116,2550,1221,1225,4,459,58116,1225,1221,4,463,8.628846154,2.052472527,0.197802198,58528.83736,107.4016484,2.398351648,100189.8948,0.584443409,0.001075481,2.53508E-05,0.996734694,0.008639309,0.007966825,519,95
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18650064,541604484,373,64,6.4,116,9.997252747,54142,2357,1073,1075,2,371,54142,1075,1073,2,373,8.003296703,1.895604396,0.170054945,60319.11456,84.86730769,2.186263736,100239.5099,0.602034743,0.000850279,2.31441E-05,0.998139535,0.00536193,0.006889291,520,64
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18300087,96386819,366,87,8.7,156,9.978021978,57351,2603,1195,1199,4,362,57351,1199,1195,4,366,8.855494505,2.192307692,0.2,60082.7239,101.1931319,2.525274725,100263.2511,0.599598191,0.001012991,2.65685E-05,0.996663887,0.010928962,0.006381754,519,87
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-17100049,307811334,342,49,4.9,94,9.997252747,53658,2388,1057,1072,15,327,53658,1072,1057,15,342,8.204395604,2.003571429,0.2,58757.91978,68.18351648,2.312087912,100224.9291,0.586519824,0.000683791,2.42674E-05,0.986007463,0.043859649,0.0063737,520,49
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21200061,699740192,424,61,6.1,118,9.997252747,48656,2003,1061,1061,0,424,48656,1061,1061,0,424,6.598626374,1.823901099,0.16978022,64088.85549,79.71840659,2.118131868,100177.8569,0.639956708,0.000799155,2.23736E-05,1,0,0.008714239,520,61
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-26200034,1661139922,524,34,3.4,64,9.997252747,59122,2687,1150,1187,37,487,59122,1187,1150,37,524,9.102472527,1.788461538,0.276648352,51516.80192,48.02664835,2.156593407,100145.2071,0.514670391,0.000482937,2.2574E-05,0.968828981,0.070610687,0.008863029,520,34
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-17000085,453654721,340,85,8.5,162,9.978021978,54408,2333,1113,1113,0,340,54408,1113,1113,0,340,7.592582418,2.192582418,0.163186813,62639.24011,107.1763736,2.491758242,100282.4327,0.624947659,0.00107245,2.62747E-05,1,0,0.006249081,519,85
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-24850083,1907493879,497,83,8.3,140,9.997252747,57135,2460,1159,1165,6,491,57135,1165,1159,6,497,8.451923077,2.05521978,0.188736264,58763.47802,97.46098901,2.376923077,100181.6698,0.586817242,0.000976255,2.50723E-05,0.994849785,0.012072435,0.008698696,520,83
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22650117,1704318441,453,117,11.7,170,9.997252747,62185,2714,1267,1271,4,449,62185,1271,1267,4,453,9.24010989,2.325549451,0.198626374,57031.16786,120.3972527,2.682142857,100220.2879,0.569367963,0.001204925,2.83078E-05,0.996852872,0.008830022,0.007284715,520,117
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21300037,1446673042,426,37,3.7,70,9.978021978,54091,2356,1097,1157,60,366,54091,1157,1097,60,426,8.021978022,2.008241758,0.294505495,56784.25824,51.41263736,2.401373626,100170.9563,0.567098538,0.000516523,2.50186E-05,0.948141746,0.14084507,0.007875617,519,37
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18000090,996988253,360,90,9,168,9.997252747,55294,2435,1149,1149,0,360,55294,1149,1149,0,360,8.276098901,2.129395604,0.172802198,62133.20907,108.2774725,2.443956044,100278.8953,0.619933531,0.001083455,2.58501E-05,1,0,0.006510652,520,90
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-20800046,2093366396,416,46,4.6,86,9.978021978,54228,2290,1160,1185,25,391,54228,1185,1160,25,416,7.831043956,2.144230769,0.249450549,57869.29505,61.44148352,2.505769231,100199.7313,0.577784098,0.000616653,2.61751E-05,0.978902954,0.060096154,0.007671314,519,46
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21600108,1518982661,432,108,10.8,182,9.997252747,60963,2610,1238,1238,0,432,60963,1238,1238,0,432,8.672527473,2.292857143,0.198351648,58753.28709,117.4302198,2.64010989,100192.7602,0.586695256,0.001175526,2.78519E-05,1,0,0.007086265,520,108
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-21200061,868890498,424,61,6.1,120,9.978021978,55704,2373,1162,1174,12,412,55704,1174,1162,12,424,8.167857143,2.041208791,0.206593407,58965.78791,78.6967033,2.369230769,100197.2662,0.588777308,0.00078897,2.49702E-05,0.989778535,0.028301887,0.007611662,519,61
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19300091,1425352272,386,91,9.1,170,9.997252747,53882,2320,1201,1201,0,386,53882,1201,1201,0,386,7.808241758,2.259065934,0.173076923,64285.08214,114.9266484,2.588461538,100270.7772,0.641426446,0.001149663,2.73469E-05,1,0,0.007163802,520,91
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-17900065,1094410005,358,65,6.5,128,9.997252747,52105,2389,1056,1057,0,358,52105,1057,1056,0,358,8.112087912,1.956868132,0.161263736,63579.1522,89.81868132,2.245604396,100247.3228,0.634492793,0.000899394,2.37677E-05,0.999053926,0,0.006870742,520,65
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-15800078,653746336,316,78,7.8,144,9.958791209,52557,2314,1044,1046,2,314,52557,1046,1044,2,316,7.759065934,1.961538462,0.153021978,63420.83104,100.9241758,2.254395604,100316.8772,0.632538558,0.001009785,2.38225E-05,0.998087954,0.006329114,0.00601252,518,78
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19850109,1246213267,397,109,10.9,170,9.997252747,56961,2445,1211,1211,0,397,56961,1211,1211,0,397,8.354120879,2.181593407,0.182142857,62044.61868,124.5739011,2.511538462,100265.6,0.619119594,0.001245965,2.66335E-05,1,0,0.006969681,520,109
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-19600066,408779031,392,66,6.6,126,9.997252747,52709,2295,1128,1131,3,389,52709,1131,1128,3,392,7.681043956,2.095604396,0.184065934,62097.23022,88.02774725,2.406868132,100232.7989,0.619803698,0.000881811,2.54276E-05,0.99734748,0.007653061,0.00743706,520,66
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-16600085,2247861,332,85,8.5,164,9.978021978,54768,2370,1188,1189,1,331,54768,1189,1188,1,332,7.673351648,2.288461538,0.18489011,61826.18489,102.1486264,2.610164835,100293.4599,0.616777858,0.001022199,2.75037E-05,0.999158957,0.003012048,0.006061934,519,85
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-18800053,1448334734,376,53,5.3,100,9.997252747,51401,2296,1004,1008,4,372,51401,1008,1004,4,376,7.856868132,1.911538462,0.157967033,62714.87995,78.55879121,2.189010989,100246.4854,0.625872439,0.000787153,2.31257E-05,0.996031746,0.010638298,0.007315033,520,53
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-22500043,42923199,450,43,4.3,74,9.978021978,59135,2655,1124,1188,64,386,59135,1188,1124,64,450,8.85989011,2.01510989,0.31043956,52879.81951,54.26675824,2.426373626,100197.8918,0.528023645,0.000545022,2.53429E-05,0.946127946,0.142222222,0.007609707,519,43
D:2| T0: 0.10| T1: 515.00| F0: 0.00| F1: 0.00| WTP: 1.00,2,0.096153846,515,100000,1,0,0,179.19728,237.34538,-24400103,952489126,488,103,10.3,174,9.997252747,56453,2387,1276,1279,3,485,56453,1279,1276,3,488,8.037912088,2.404120879,0.200549451,62469.79286,119.857967,2.76043956,100193.1484,0.623752468,0.001199557,2.9131E-05,0.997654418,0.006147541,0.008644359,520,103
