Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,Periodicity (weeks),WTP,# CC Switch threshold if social distancing is off,# CC Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Length of Epidemic,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: ICU-Queue,Total: ICU,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % served in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4684.00094,1173312629,4684,47,15.66666667,16,2.997252747,473040,20162,9059,10531,1467,3217,473040,10531,9059,1467,4684,229.224359,57.49175824,17.07967033,735890.4918,2100.070513,74.73717949,997461.3608,0.737559497,0.002103663,7.51139E-05,0.860222201,0.313193851,0.009901911,156,47
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3144.00068,351952211,3144,34,11.33333333,14,2.997252747,477098,21744,8008,8897,878,2266,477098,8897,8008,878,3144,243.9313187,56.1007326,14.22802198,761708.7408,1941.760989,70.51923077,998467.4597,0.762751491,0.001944159,7.08291E-05,0.900078678,0.279262087,0.006589841,156,34
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4068.0007,2123073479,4068,35,11.66666667,16,2.997252747,464708,20259,8611,9868,1250,2818,464708,9868,8611,1250,4068,227.0457875,55.70879121,15.86721612,762456.6932,1456.115385,71.76739927,997970.5055,0.763850418,0.001458678,7.21293E-05,0.872618565,0.307276303,0.008753884,156,35
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5361.00082,2033249307,5361,41,13.66666667,18,2.997252747,516270,22412,9626,11129,1493,3868,516270,11129,9626,1493,5361,255.2820513,57.30586081,16.23534799,714869.6712,1822.574176,73.7481685,997089.5366,0.7167265,0.001826625,7.41342E-05,0.864947435,0.278492819,0.010384101,156,41
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4587.0009,1476170739,4587,45,15,16,2.997252747,493557,20772,9680,10923,1238,3349,493557,10923,9680,1238,4587,233.518315,61.82417582,16.31959707,748359.1053,2689.538462,78.34249084,997704.7546,0.749873097,0.00269459,7.87196E-05,0.886203424,0.269893176,0.009293759,156,45
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4674.00088,1977720884,4674,44,14.66666667,14,2.978021978,502841,22253,9297,10341,1039,3635,502841,10341,9297,1039,4674,253.8076923,55.1959707,13.39835165,726962.9203,3083.328755,68.79395604,997639.5962,0.728449091,0.003088094,6.9132E-05,0.899042646,0.222293539,0.009295185,155,44
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3623.00074,541604484,3623,37,12.33333333,14,2.997252747,432696,18991,7965,8843,875,2748,432696,8843,7965,875,3623,214.6126374,51.60622711,12.63003663,763401.2738,2278.886447,64.44871795,998139.0192,0.764678131,0.002281385,6.47543E-05,0.900712428,0.241512559,0.008373084,156,37
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3550.00074,411485192,3550,37,12.33333333,18,2.997252747,409189,17449,8139,9066,920,2630,409189,9066,8139,920,3550,194.9276557,54.26282051,13.41391941,787932.9899,1453.065934,67.87545788,998233.0366,0.789204579,0.001455386,6.82113E-05,0.897749835,0.25915493,0.008675698,156,37
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3019.00076,307811334,3019,38,12.66666667,16,2.997252747,411999,18433,7842,8515,665,2354,411999,8515,7842,665,3019,208.6071429,54.21794872,12.02197802,786568.8663,1741.330586,66.42582418,998525.0375,0.787622516,0.001743281,6.67296E-05,0.920963006,0.220271613,0.007327688,156,38
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4655.0006,699740192,4655,30,10,12,2.997252747,457562,19072,9592,10374,777,3878,457562,10374,9592,777,4655,218.3782051,56.23443223,12.40750916,771469.1575,2502.392857,68.82509158,997736.4487,0.773018326,0.002506763,6.91791E-05,0.92461924,0.166917293,0.010173485,156,30
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5112.00064,1661139922,5112,32,10.66666667,18,2.997252747,534903,24102,9312,10557,1245,3867,534903,10557,9312,1245,5112,276.8580586,52.93406593,14.04761905,709211.2097,1447.837912,67.17307692,997276.5879,0.710916937,0.001450568,6.75455E-05,0.88206877,0.243544601,0.009556873,156,32
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4474.00106,208523392,4474,53,17.66666667,18,2.997252747,481041,20552,9630,10868,1235,3239,481041,10868,9630,1235,4474,232.9111722,62.84798535,16.44139194,750425.206,2179.035714,79.46978022,997736.5559,0.75192165,0.002182612,7.9836E-05,0.886087597,0.276039338,0.009300663,156,53
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5061.00086,1907493879,5061,43,14.33333333,16,2.997252747,512630,22223,9859,10920,1050,4011,512630,10920,9859,1050,5061,252.6840659,58.50091575,14.1529304,724416.2299,2924.179487,72.82326007,997374.7802,0.726097599,0.002929845,7.32183E-05,0.902838828,0.20746888,0.009872618,156,43
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4923.0011,1704318441,4923,55,18.33333333,18,2.997252747,561164,25187,9816,11260,1442,3481,561164,11260,9816,1442,4923,289.275641,63.05128205,17.18498168,701817.2161,3633.587912,80.42857143,997460.5952,0.703355753,0.003639714,8.07984E-05,0.871758437,0.292910827,0.008772836,156,55
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4001.0007,1446673042,4001,35,11.66666667,18,2.978021978,458220,20336,8597,9638,1040,2961,458220,9638,8597,1040,4001,230.521978,54.05769231,14.31318681,758480.4277,1464.85989,68.55586081,997990.3242,0.759842467,0.001466761,6.88757E-05,0.891990039,0.259935016,0.008731614,155,35
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3749.00082,996988253,3749,41,13.66666667,16,2.997252747,452891,20123,8285,9326,1037,2712,452891,9326,8285,1037,3749,228.9551282,54.28846154,14.03754579,755450.5348,2947.223443,68.49725275,998066.1053,0.756770163,0.002951221,6.88218E-05,0.888376582,0.276607095,0.00827793,156,41
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3987.00076,2093366396,3987,38,12.66666667,18,2.978021978,442160,18782,8900,10043,1143,2844,442160,10043,8900,1143,3987,214.7673993,58.43681319,15.93040293,768341.7775,1667.503663,74.54578755,997985.1886,0.769740364,0.001669658,7.48746E-05,0.886189386,0.286681716,0.009017098,155,38
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4599.00094,1518982661,4599,47,15.66666667,18,2.997252747,510484,22168,9468,10763,1287,3312,510484,10763,9468,1287,4599,251.5833333,58.87179487,16.42490842,736170.5339,3246.734432,75.47985348,997730.63,0.737622905,0.003252727,7.58547E-05,0.879680387,0.279843444,0.009009097,156,47
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3495.00082,868890498,3495,41,13.66666667,18,2.978021978,410333,17720,7966,8785,805,2690,410333,8785,7966,805,3495,201.2362637,52.19505495,12.36996337,790326.8168,1930.32326,64.75824176,998326.5861,0.791516229,0.00193308,6.50802E-05,0.906772908,0.230329041,0.008517472,155,41
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3321.00082,1425352272,3321,41,13.66666667,14,2.997252747,417966,17778,8281,9024,735,2586,417966,9024,8281,735,3321,200.1364469,55.44230769,12.68772894,789945.9158,2955.577839,68.34798535,998434.6273,0.791054212,0.002959367,6.86595E-05,0.917664007,0.22131888,0.007945622,156,41
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3202.00068,1094410005,3202,34,11.33333333,16,2.997252747,404952,18038,7697,8337,637,2565,404952,8337,7697,637,3202,206.4798535,49.79487179,10.78388278,791678.1996,2320.285714,60.77472527,998532.9478,0.792717355,0.002322234,6.10605E-05,0.923233777,0.198938164,0.00790711,156,34
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3288.00068,653746336,3288,34,11.33333333,14,2.958791209,454001,20278,8536,9070,528,2760,454001,9070,8536,528,3288,231.0045788,56.71245421,11.13553114,776440.7134,2885.559524,68.04395604,998512.5723,0.777454938,0.002888921,6.83528E-05,0.941124587,0.160583942,0.007242275,154,34
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4198.00096,1246213267,4198,48,16,16,2.997252747,483477,20668,9284,10448,1155,3043,483477,10448,9284,1155,4198,234.5412088,61.44413919,15.9496337,748907.2317,3525.77381,77.5485348,997890.7839,0.750301669,0.003531312,7.79141E-05,0.888591118,0.275131015,0.008682936,156,48
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3726.00066,408779031,3726,33,11,14,2.997252747,455114,19626,8811,9703,884,2842,455114,9703,8811,884,3726,224.7518315,56.58974359,13.87728938,771048.043,2517.767399,70.67216117,998247.0156,0.772241467,0.002521193,7.09984E-05,0.908069669,0.237251744,0.00818696,156,33
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3537.00078,2247861,3537,39,13,16,2.978021978,440096,19096,8345,9403,1047,2490,440096,9403,8345,1047,3537,214.3873626,55.19047619,15.92032967,767762.5339,2716.82326,71.31043956,998176.9469,0.76902803,0.002720986,7.16366E-05,0.887482718,0.296013571,0.008036883,155,39
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3420.00056,1448334734,3420,28,9.333333333,12,2.997252747,419060,19182,7379,8189,806,2614,419060,8189,7379,806,3420,218.4606227,47.23351648,11.34798535,763677.4203,2128.877289,58.78021978,998223.2885,0.764895567,0.002130903,5.90633E-05,0.901086824,0.235672515,0.008161123,156,28
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4230.00084,42923199,4230,42,14,18,2.978021978,489945,21876,8853,9916,1053,3177,489945,9916,8853,1053,4230,248.7967033,55.12637363,13.77380952,738779.6456,1500.559524,69.1007326,997851.0201,0.740183942,0.00150294,6.9435E-05,0.892799516,0.24893617,0.008633622,155,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4414.00096,952489126,4414,48,16,18,2.997252747,451489,18524,9479,10618,1106,3308,451489,10618,9479,1106,4414,211.293956,60.42857143,15.19230769,775342.4606,3150.675824,75.78754579,997868.4414,0.776813038,0.003157164,7.61826E-05,0.892729328,0.25056638,0.009776539,156,48
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3385.00064,948566981,3385,32,10.66666667,14,2.997252747,419885,18316,8212,8742,518,2867,419885,8742,8212,518,3385,207.8873626,51.75549451,10.33150183,792996.1163,2773.395604,62.28663004,998518.9899,0.794038167,0.002776743,6.26043E-05,0.939373141,0.153028065,0.008061731,156,32
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5416.0007,607323321,5416,35,11.66666667,16,2.997252747,539327,23632,10240,11384,1142,4274,539327,11384,10240,1142,5416,272.0741758,59.61446886,14.86721612,722451.5147,2395.271062,74.68406593,997279.5815,0.72416849,0.002400236,7.50693E-05,0.899508082,0.210856721,0.010042145,156,35
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3712.0008,1597077326,3712,40,13.33333333,16,2.997252747,451794,20272,8229,9183,949,2763,451794,9183,8229,949,3712,229.728022,53.51373626,13.72252747,743925.6209,1588.211538,67.44139194,997981.2161,0.745293105,0.001590273,6.77553E-05,0.896112382,0.255657328,0.008216134,156,40
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3442.0007,2062372043,3442,35,11.66666667,16,2.997252747,365059,15188,7801,8516,711,2731,365059,8516,7801,711,3442,173.1611722,50.28021978,10.91849817,811510.9881,2049.569597,61.40018315,998379.8718,0.812711598,0.002051632,6.16893E-05,0.916040395,0.20656595,0.009428613,156,35
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5329.00096,771901119,5329,48,16,20,2.997252747,494312,21100,10003,11196,1189,4140,494312,11196,10003,1189,5329,240.0961538,59.02747253,14.82509158,753138.2326,2461.494505,74.04120879,997469.5824,0.754805067,0.002466181,7.44245E-05,0.893444087,0.223118784,0.010780641,156,48
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-2985.00056,169487414,2985,28,9.333333333,14,2.997252747,426125,19610,7239,7812,568,2417,426125,7812,7239,568,2985,222.4203297,47.3956044,10.06684982,781240.4853,2220.532967,57.6474359,998603.2527,0.782202116,0.002222326,5.7911E-05,0.926651306,0.190284757,0.007004987,156,28
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3998.00062,1346693470,3998,31,10.33333333,14,2.997252747,481271,20797,9502,10282,772,3226,481271,10282,9502,772,3998,236.9441392,59.86904762,13.42582418,763854.1758,2257.445971,73.47069597,998110.9038,0.765130727,0.00226042,7.3816E-05,0.924139273,0.193096548,0.00830717,156,31
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-2827.00062,496390686,2827,31,10.33333333,12,2.997252747,393128,17161,7733,8259,519,2308,393128,8259,7733,519,2827,197.478022,51.41575092,10.496337,800557.7775,2535.468864,62.13186813,998679.5027,0.801499661,0.00253754,6.2387E-05,0.936311902,0.183586841,0.007191042,156,31
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3824.0008,467166493,3824,40,13.33333333,16,2.978021978,414228,17676,8356,9215,851,2973,414228,9215,8356,851,3824,199.9487179,53.89010989,12.17032967,788306.9634,2162.230769,66.24267399,998176.2839,0.789584272,0.002165028,6.6562E-05,0.90678242,0.222541841,0.009231631,155,40
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4749.00072,1727026920,4749,36,12,14,2.997252747,452755,19129,9407,10229,821,3928,452755,10229,9407,821,4749,216.7335165,54.43223443,12.09432234,758710.4267,2864.370879,66.72527473,997624.1676,0.760302409,0.00286888,6.70687E-05,0.919640239,0.172878501,0.010489117,156,36
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3483.00076,1890807583,3483,38,12.66666667,16,2.958791209,470392,21242,8403,9122,714,2769,470392,9122,8403,714,3483,239.9386447,55.22802198,12.2985348,774114.5595,3060.480769,67.71428571,998444.6392,0.775146987,0.003063416,6.79986E-05,0.921179566,0.204995693,0.007404463,154,38
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3191.00066,1767802862,3191,33,11,16,2.997252747,391899,16804,7778,8375,590,2601,391899,8375,7778,590,3191,189.8855311,50.15018315,10.92307692,801984.5156,1788.378205,61.27838828,998523.5623,0.803049776,0.001790444,6.15776E-05,0.928716418,0.184895017,0.008142404,156,33
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3291.00066,792470418,3291,33,11,14,2.978021978,390161,16636,8032,8683,648,2643,390161,8683,8032,648,3291,190.3195971,53.32051282,11.51923077,800943.1621,2439.635531,65.01373626,998444.7509,0.802059711,0.002442054,6.532E-05,0.925025913,0.196900638,0.008434979,155,33
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3143.00088,666326027,3143,44,14.66666667,16,2.978021978,432326,18504,8436,9232,789,2354,432326,9232,8436,789,3143,210.5512821,57.21978022,13.86355311,788600.8086,3116.163919,71.28571429,998605.1566,0.789572046,0.003119758,7.15907E-05,0.913778163,0.251034044,0.007269977,155,44
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3867.00062,6436422,3867,31,10.33333333,14,2.978021978,480176,21464,8927,9816,870,2997,480176,9816,8927,870,3867,242.1291209,57.09798535,13.56868132,775617.8397,2745.635531,70.88278388,998289.467,0.776776073,0.002750028,7.12294E-05,0.909433578,0.224980605,0.008053297,155,31
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4092.00094,972084130,4092,47,15.66666667,16,2.978021978,473988,20598,8959,10105,1140,2952,473988,10105,8959,1140,4092,232.0238095,57.93772894,15.54578755,747415.1282,3068.684066,73.66025641,997928.9048,0.748790544,0.003073009,7.3998E-05,0.886590797,0.278592375,0.00863313,155,47
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5555.00098,1794251973,5555,49,16.33333333,16,2.978021978,559523,24435,9529,11580,2049,3506,559523,11580,9529,2049,5555,277.3965201,59.03388278,20.02106227,673727.3489,2389.142857,79.25274725,996739.8425,0.675683175,0.002394464,7.96604E-05,0.822884283,0.368856886,0.009928099,155,49
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4711.00084,175886182,4711,42,14,18,2.978021978,494927,21442,9298,10626,1327,3384,494927,10626,9298,1327,4711,246.0503663,57.47069597,15.93589744,740910.9396,2584.650183,73.5989011,997636.1438,0.742444842,0.002588808,7.3963E-05,0.875023527,0.281681172,0.009518575,155,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-2805.0007,1194594844,2805,35,11.66666667,12,2.997252747,440952,19844,8066,8568,494,2311,440952,8568,8066,494,2805,226.1749084,54.91025641,11.0521978,790267.3013,2956.714286,66.15750916,998811.6658,0.791079034,0.002959349,6.64484E-05,0.941409897,0.176114082,0.006361237,156,35
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4667.00114,449772988,4667,57,19,16,2.997252747,517244,22794,9537,11012,1468,3199,517244,11012,9537,1468,4667,260.0201465,62.22435897,18.23901099,721786.6429,3329.003663,80.63827839,997556.6328,0.723329394,0.003334904,8.10269E-05,0.866055212,0.314548961,0.009022821,156,57
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3630.00076,1924463243,3630,38,12.66666667,14,2.978021978,441534,19420,8190,9112,912,2718,441534,9112,8190,912,3630,220.4725275,51.54212454,12.99725275,757202.7335,2338.369963,64.72435897,998104.7995,0.758501293,0.002341645,6.50481E-05,0.89881475,0.251239669,0.008221337,155,38
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4260.00084,1999720767,4260,42,14,18,2.997252747,493029,21874,8683,9910,1219,3041,493029,9910,8683,1219,4260,248.1263736,53.37087912,15.29120879,735762.3718,2858.382784,68.8489011,997809.119,0.73718882,0.002863193,6.91998E-05,0.876185671,0.286150235,0.008640465,156,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-5444.00086,341560143,5444,43,14.33333333,14,2.978021978,559383,24340,10643,11987,1342,4102,559383,11987,10643,1342,5444,274.9093407,64.01282051,16.67490842,706480.8526,2801.85989,80.89285714,997165.1374,0.708240593,0.002807897,8.12945E-05,0.887878535,0.246509919,0.009732151,155,43
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4313.00086,1986158544,4313,43,14.33333333,14,2.997252747,535391,23675,9995,10863,863,3450,535391,10863,9995,863,4313,270.282967,62.54487179,14.17307692,733100.1804,3222.166667,76.91117216,997973.2335,0.734374321,0.00322694,7.72642E-05,0.920095738,0.200092743,0.008055795,156,43
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3581.0008,1609901315,3581,40,13.33333333,16,2.997252747,486961,22357,8378,9274,889,2692,486961,9274,8378,889,3581,250.4065934,56.47985348,13.57142857,740089.9707,2328.09707,70.2518315,998153.4853,0.741308022,0.002330998,7.05904E-05,0.90338581,0.248254677,0.007353772,156,40
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4450.00084,316412357,4450,42,14,18,2.997252747,461657,19740,8831,10068,1231,3219,461657,10068,8831,1231,4450,223.7664835,53.84340659,15.02380952,740320.9002,2017.790293,69.06135531,997568.859,0.741958491,0.002021262,6.94102E-05,0.877135479,0.276629213,0.009639191,156,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4068.00086,1110078630,4068,43,14.33333333,18,2.997252747,515082,23547,8562,9862,1295,2773,515082,9862,8562,1295,4068,268.5018315,55.68956044,15.88553114,715468.4112,2671.086996,71.746337,997804.7537,0.716866632,0.002674863,7.21034E-05,0.868180896,0.31833825,0.007897772,156,43
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4481.00084,1693471353,4481,42,14,18,2.997252747,496208,21663,9221,10529,1305,3176,496208,10529,9221,1305,4481,245.4578755,59.67948718,16.71611722,738951.913,1341.042125,76.58150183,997691.2619,0.740485355,0.001343216,7.69529E-05,0.875771678,0.291229636,0.009030487,156,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4158.00068,886387964,4158,34,11.33333333,16,2.997252747,484352,21822,8350,9387,1031,3127,484352,9387,8350,1031,4158,247.1868132,51.91575092,13.42307692,743708.3352,1386.238095,65.54395604,997872.8443,0.745133328,0.001388718,6.58911E-05,0.889528071,0.247955748,0.008584666,156,34
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-2874.00076,1185158594,2874,38,12.66666667,16,2.978021978,436849,20163,7762,8445,669,2205,436849,8445,7762,669,2874,225.8214286,53.59340659,12.496337,774282.3956,2457.980769,66.27380952,998618.4478,0.775239183,0.002460764,6.65949E-05,0.919123742,0.232776618,0.006578932,155,38
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-3901.00084,1316755382,3901,42,14,18,2.997252747,437934,19050,8501,9552,1047,2854,437934,9552,8501,1047,3901,215.5796703,54.83974359,14.34798535,755680.3178,1580.188645,69.38461538,997909.891,0.757131674,0.001582518,6.97256E-05,0.889970687,0.26839272,0.008907735,156,42
D:3| T0: 0.10| T1: 151.00| I0: 12.7| I1: 6.4| WTP: 0,3,0.096153846,151,1000000,0,12.7,6.35,0,0,-4063.00072,484119974,4063,36,12,12,2.997252747,491530,21603,9519,10281,755,3308,491530,10281,9519,755,4063,243.7921245,59.79761905,13.12637363,751519.6593,3432.510989,73.13461538,998053.0604,0.752795094,0.003437085,7.3469E-05,0.925882696,0.185823283,0.008266026,156,36
